Team,Player_Raw,Draft_Year,Draft_Type,Draft_Round,Draft_Pick
Adelaide,Riley Knight,2013,National,3.0,46
Adelaide,Kyle Hartigan,2013,National,5.0,76
Adelaide,Rory Laird,2013,National,6.0,86
Adelaide,Charlie Cameron,2013,Rookie,1.0,7
Adelaide,James Battersby,2013,Rookie,2.0,24
Adelaide,Jake Kelly,2013,Rookie,3.0,40
Adelaide,Alex Spina,2013,Rookie,3.0,52
Adelaide,Matt Crouch,2013,National,2.0,23
Adelaide,Riley Knight,2013,National,3.0,46
Adelaide,Kyle Hartigan,2013,National,5.0,76
Adelaide,Rory Laird,2013,National,6.0,86
Adelaide,Charlie Cameron,2013,Rookie,1.0,7
Adelaide,James Battersby,2013,Rookie,2.0,24
Adelaide,Jake Kelly,2013,Rookie,3.0,40
Adelaide,Alex Spina,2013,Rookie,3.0,52
Adelaide,Matt Crouch,2013,National,2.0,23
Adelaide,Riley Knight,2013,National,3.0,46
Adelaide,Kyle Hartigan,2013,National,5.0,76
Adelaide,Rory Laird,2013,National,6.0,86
Adelaide,Charlie Cameron,2013,Rookie,1.0,7
Adelaide,James Battersby,2013,Rookie,2.0,24
Adelaide,Jake Kelly,2013,Rookie,3.0,40
Adelaide,Alex Spina,2013,Rookie,3.0,52
Adelaide,Matt Crouch,2013,National,2.0,23
Adelaide,Riley Knight,2013,National,3.0,46
Adelaide,Kyle Hartigan,2013,National,5.0,76
Adelaide,Rory Laird,2013,National,6.0,86
Adelaide,Charlie Cameron,2013,Rookie,1.0,7
Adelaide,James Battersby,2013,Rookie,2.0,24
Adelaide,Jake Kelly,2013,Rookie,3.0,40
Adelaide,Alex Spina,2013,Rookie,3.0,52
Adelaide,Matt Crouch,2013,National,2.0,23
Adelaide,Riley Knight,2013,National,3.0,46
Adelaide,Kyle Hartigan,2013,National,5.0,76
Adelaide,Rory Laird,2013,National,6.0,86
Adelaide,Charlie Cameron,2013,Rookie,1.0,7
Adelaide,James Battersby,2013,Rookie,2.0,24
Adelaide,Jake Kelly,2013,Rookie,3.0,40
Adelaide,Alex Spina,2013,Rookie,3.0,52
Adelaide,Matt Crouch,2013,National,2.0,23
Adelaide,Riley Knight,2013,National,3.0,46
Adelaide,Kyle Hartigan,2013,National,5.0,76
Adelaide,Rory Laird,2013,National,6.0,86
Adelaide,Charlie Cameron,2013,Rookie,1.0,7
Adelaide,James Battersby,2013,Rookie,2.0,24
Adelaide,Jake Kelly,2013,Rookie,3.0,40
Adelaide,Alex Spina,2013,Rookie,3.0,52
Adelaide,Matt Crouch,2013,National,2.0,23
Adelaide,Riley Knight,2013,National,3.0,46
Adelaide,Kyle Hartigan,2013,National,5.0,76
Adelaide,Rory Laird,2013,National,6.0,86
Adelaide,Charlie Cameron,2013,Rookie,1.0,7
Adelaide,James Battersby,2013,Rookie,2.0,24
Adelaide,Jake Kelly,2013,Rookie,3.0,40
Adelaide,Alex Spina,2013,Rookie,3.0,52
Adelaide,Sam Siggins,2012,National,3.0,62
Adelaide,Rory Atkins,2012,National,4.0,81
Adelaide,Ian Callinan,2012,National,5.0,95
Adelaide,Nicholas Joyce,2012,Pre-Season,1.0,10
Adelaide,Kyle Hartigan,2012,Rookie,2.0,14
Adelaide,Jack Osborn,2012,Rookie,3.0,36
Adelaide,Tim Klaosen,2012,Rookie,4.0,42
Adelaide,Sam Siggins,2012,National,3.0,62
Adelaide,Rory Atkins,2012,National,4.0,81
Adelaide,Ian Callinan,2012,National,5.0,95
Adelaide,Nicholas Joyce,2012,Pre-Season,1.0,10
Adelaide,Kyle Hartigan,2012,Rookie,2.0,14
Adelaide,Jack Osborn,2012,Rookie,3.0,36
Adelaide,Tim Klaosen,2012,Rookie,4.0,42
Adelaide,Sam Siggins,2012,National,3.0,62
Adelaide,Rory Atkins,2012,National,4.0,81
Adelaide,Ian Callinan,2012,National,5.0,95
Adelaide,Nicholas Joyce,2012,Pre-Season,1.0,10
Adelaide,Kyle Hartigan,2012,Rookie,2.0,14
Adelaide,Jack Osborn,2012,Rookie,3.0,36
Adelaide,Tim Klaosen,2012,Rookie,4.0,42
Adelaide,Sam Siggins,2012,National,3.0,62
Adelaide,Rory Atkins,2012,National,4.0,81
Adelaide,Ian Callinan,2012,National,5.0,95
Adelaide,Nicholas Joyce,2012,Pre-Season,1.0,10
Adelaide,Kyle Hartigan,2012,Rookie,2.0,14
Adelaide,Jack Osborn,2012,Rookie,3.0,36
Adelaide,Tim Klaosen,2012,Rookie,4.0,42
Adelaide,Sam Siggins,2012,National,3.0,62
Adelaide,Rory Atkins,2012,National,4.0,81
Adelaide,Ian Callinan,2012,National,5.0,95
Adelaide,Nicholas Joyce,2012,Pre-Season,1.0,10
Adelaide,Kyle Hartigan,2012,Rookie,2.0,14
Adelaide,Jack Osborn,2012,Rookie,3.0,36
Adelaide,Tim Klaosen,2012,Rookie,4.0,42
Adelaide,Sam Siggins,2012,National,3.0,62
Adelaide,Rory Atkins,2012,National,4.0,81
Adelaide,Ian Callinan,2012,National,5.0,95
Adelaide,Nicholas Joyce,2012,Pre-Season,1.0,10
Adelaide,Kyle Hartigan,2012,Rookie,2.0,14
Adelaide,Jack Osborn,2012,Rookie,3.0,36
Adelaide,Tim Klaosen,2012,Rookie,4.0,42
Adelaide,Sam Siggins,2012,National,3.0,62
Adelaide,Rory Atkins,2012,National,4.0,81
Adelaide,Ian Callinan,2012,National,5.0,95
Adelaide,Nicholas Joyce,2012,Pre-Season,1.0,10
Adelaide,Kyle Hartigan,2012,Rookie,2.0,14
Adelaide,Jack Osborn,2012,Rookie,3.0,36
Adelaide,Tim Klaosen,2012,Rookie,4.0,42
Adelaide,Sam KerridgeP,2011,National,,27
Adelaide,Mitchell Grigg,2011,National,2.0,41
Adelaide,Nicholas Joyce,2011,National,2.0,46
Adelaide,Cameron Ellis-Yolmen,2011,National,3.0,64
Adelaide,Matthew Wright,2011,National,5.0,82
Adelaide,Aidan Riley,2011,National,6.0,89
Adelaide,Rory Laird,2011,Rookie,1.0,5
Adelaide,Dylan Orval,2011,Rookie,2.0,23
Adelaide,Tim McIntyre,2011,Rookie,3.0,41
Adelaide,Will Young,2011,Rookie,4.0,58
Adelaide,James Craig,2011,Rookie,5.0,73
Adelaide,Ben Dowdell,2011,Rookie,7.0,89
Adelaide,Sam KerridgeP,2011,National,,27
Adelaide,Mitchell Grigg,2011,National,2.0,41
Adelaide,Nicholas Joyce,2011,National,2.0,46
Adelaide,Cameron Ellis-Yolmen,2011,National,3.0,64
Adelaide,Matthew Wright,2011,National,5.0,82
Adelaide,Aidan Riley,2011,National,6.0,89
Adelaide,Rory Laird,2011,Rookie,1.0,5
Adelaide,Dylan Orval,2011,Rookie,2.0,23
Adelaide,Tim McIntyre,2011,Rookie,3.0,41
Adelaide,Will Young,2011,Rookie,4.0,58
Adelaide,James Craig,2011,Rookie,5.0,73
Adelaide,Ben Dowdell,2011,Rookie,7.0,89
Adelaide,Sam KerridgeP,2011,National,,27
Adelaide,Mitchell Grigg,2011,National,2.0,41
Adelaide,Nicholas Joyce,2011,National,2.0,46
Adelaide,Cameron Ellis-Yolmen,2011,National,3.0,64
Adelaide,Matthew Wright,2011,National,5.0,82
Adelaide,Aidan Riley,2011,National,6.0,89
Adelaide,Rory Laird,2011,Rookie,1.0,5
Adelaide,Dylan Orval,2011,Rookie,2.0,23
Adelaide,Tim McIntyre,2011,Rookie,3.0,41
Adelaide,Will Young,2011,Rookie,4.0,58
Adelaide,James Craig,2011,Rookie,5.0,73
Adelaide,Ben Dowdell,2011,Rookie,7.0,89
Adelaide,Sam KerridgeP,2011,National,,27
Adelaide,Mitchell Grigg,2011,National,2.0,41
Adelaide,Nicholas Joyce,2011,National,2.0,46
Adelaide,Cameron Ellis-Yolmen,2011,National,3.0,64
Adelaide,Matthew Wright,2011,National,5.0,82
Adelaide,Aidan Riley,2011,National,6.0,89
Adelaide,Rory Laird,2011,Rookie,1.0,5
Adelaide,Dylan Orval,2011,Rookie,2.0,23
Adelaide,Tim McIntyre,2011,Rookie,3.0,41
Adelaide,Will Young,2011,Rookie,4.0,58
Adelaide,James Craig,2011,Rookie,5.0,73
Adelaide,Ben Dowdell,2011,Rookie,7.0,89
Adelaide,Sam KerridgeP,2011,National,,27
Adelaide,Mitchell Grigg,2011,National,2.0,41
Adelaide,Nicholas Joyce,2011,National,2.0,46
Adelaide,Cameron Ellis-Yolmen,2011,National,3.0,64
Adelaide,Matthew Wright,2011,National,5.0,82
Adelaide,Aidan Riley,2011,National,6.0,89
Adelaide,Rory Laird,2011,Rookie,1.0,5
Adelaide,Dylan Orval,2011,Rookie,2.0,23
Adelaide,Tim McIntyre,2011,Rookie,3.0,41
Adelaide,Will Young,2011,Rookie,4.0,58
Adelaide,James Craig,2011,Rookie,5.0,73
Adelaide,Ben Dowdell,2011,Rookie,7.0,89
Adelaide,Sam KerridgeP,2011,National,,27
Adelaide,Mitchell Grigg,2011,National,2.0,41
Adelaide,Nicholas Joyce,2011,National,2.0,46
Adelaide,Cameron Ellis-Yolmen,2011,National,3.0,64
Adelaide,Matthew Wright,2011,National,5.0,82
Adelaide,Aidan Riley,2011,National,6.0,89
Adelaide,Rory Laird,2011,Rookie,1.0,5
Adelaide,Dylan Orval,2011,Rookie,2.0,23
Adelaide,Tim McIntyre,2011,Rookie,3.0,41
Adelaide,Will Young,2011,Rookie,4.0,58
Adelaide,James Craig,2011,Rookie,5.0,73
Adelaide,Ben Dowdell,2011,Rookie,7.0,89
Adelaide,Sam KerridgeP,2011,National,,27
Adelaide,Mitchell Grigg,2011,National,2.0,41
Adelaide,Nicholas Joyce,2011,National,2.0,46
Adelaide,Cameron Ellis-Yolmen,2011,National,3.0,64
Adelaide,Matthew Wright,2011,National,5.0,82
Adelaide,Aidan Riley,2011,National,6.0,89
Adelaide,Rory Laird,2011,Rookie,1.0,5
Adelaide,Dylan Orval,2011,Rookie,2.0,23
Adelaide,Tim McIntyre,2011,Rookie,3.0,41
Adelaide,Will Young,2011,Rookie,4.0,58
Adelaide,James Craig,2011,Rookie,5.0,73
Adelaide,Ben Dowdell,2011,Rookie,7.0,89
Adelaide,Brodie Smith,2010,National,1.0,14
Adelaide,Jarryd Lyons,2010,National,4.0,61
Adelaide,Ricky Henderson,2010,National,5.0,82
Adelaide,Matthew Jaensch,2010,National,6.0,97
Adelaide,Luke Thompson,2010,National,7.0,107
Adelaide,Timothy Milera,2010,Rookie,1.0,15
Adelaide,Jake von Bertouch,2010,Rookie,2.0,32
Adelaide,Lachlan Roach,2010,Rookie,3.0,49
Adelaide,Ian Callinan,2010,Rookie,4.0,64
Adelaide,Sam Martyn,2010,Rookie,6.0,84
Adelaide,Brodie Smith,2010,National,1.0,14
Adelaide,Jarryd Lyons,2010,National,4.0,61
Adelaide,Ricky Henderson,2010,National,5.0,82
Adelaide,Matthew Jaensch,2010,National,6.0,97
Adelaide,Luke Thompson,2010,National,7.0,107
Adelaide,Timothy Milera,2010,Rookie,1.0,15
Adelaide,Jake von Bertouch,2010,Rookie,2.0,32
Adelaide,Lachlan Roach,2010,Rookie,3.0,49
Adelaide,Ian Callinan,2010,Rookie,4.0,64
Adelaide,Sam Martyn,2010,Rookie,6.0,84
Adelaide,Brodie Smith,2010,National,1.0,14
Adelaide,Jarryd Lyons,2010,National,4.0,61
Adelaide,Ricky Henderson,2010,National,5.0,82
Adelaide,Matthew Jaensch,2010,National,6.0,97
Adelaide,Luke Thompson,2010,National,7.0,107
Adelaide,Timothy Milera,2010,Rookie,1.0,15
Adelaide,Jake von Bertouch,2010,Rookie,2.0,32
Adelaide,Lachlan Roach,2010,Rookie,3.0,49
Adelaide,Ian Callinan,2010,Rookie,4.0,64
Adelaide,Sam Martyn,2010,Rookie,6.0,84
Adelaide,Brodie Smith,2010,National,1.0,14
Adelaide,Jarryd Lyons,2010,National,4.0,61
Adelaide,Ricky Henderson,2010,National,5.0,82
Adelaide,Matthew Jaensch,2010,National,6.0,97
Adelaide,Luke Thompson,2010,National,7.0,107
Adelaide,Timothy Milera,2010,Rookie,1.0,15
Adelaide,Jake von Bertouch,2010,Rookie,2.0,32
Adelaide,Lachlan Roach,2010,Rookie,3.0,49
Adelaide,Ian Callinan,2010,Rookie,4.0,64
Adelaide,Sam Martyn,2010,Rookie,6.0,84
Adelaide,Brodie Smith,2010,National,1.0,14
Adelaide,Jarryd Lyons,2010,National,4.0,61
Adelaide,Ricky Henderson,2010,National,5.0,82
Adelaide,Matthew Jaensch,2010,National,6.0,97
Adelaide,Luke Thompson,2010,National,7.0,107
Adelaide,Timothy Milera,2010,Rookie,1.0,15
Adelaide,Jake von Bertouch,2010,Rookie,2.0,32
Adelaide,Lachlan Roach,2010,Rookie,3.0,49
Adelaide,Ian Callinan,2010,Rookie,4.0,64
Adelaide,Sam Martyn,2010,Rookie,6.0,84
Adelaide,Brodie Smith,2010,National,1.0,14
Adelaide,Jarryd Lyons,2010,National,4.0,61
Adelaide,Ricky Henderson,2010,National,5.0,82
Adelaide,Matthew Jaensch,2010,National,6.0,97
Adelaide,Luke Thompson,2010,National,7.0,107
Adelaide,Timothy Milera,2010,Rookie,1.0,15
Adelaide,Jake von Bertouch,2010,Rookie,2.0,32
Adelaide,Lachlan Roach,2010,Rookie,3.0,49
Adelaide,Ian Callinan,2010,Rookie,4.0,64
Adelaide,Sam Martyn,2010,Rookie,6.0,84
Adelaide,Brodie Smith,2010,National,1.0,14
Adelaide,Jarryd Lyons,2010,National,4.0,61
Adelaide,Ricky Henderson,2010,National,5.0,82
Adelaide,Matthew Jaensch,2010,National,6.0,97
Adelaide,Luke Thompson,2010,National,7.0,107
Adelaide,Timothy Milera,2010,Rookie,1.0,15
Adelaide,Jake von Bertouch,2010,Rookie,2.0,32
Adelaide,Lachlan Roach,2010,Rookie,3.0,49
Adelaide,Ian Callinan,2010,Rookie,4.0,64
Adelaide,Sam Martyn,2010,Rookie,6.0,84
Adelaide,Daniel Talia,2009,National,1.0,13
Adelaide,Jack Gunston,2009,National,2.0,29
Adelaide,Sam Shaw,2009,National,3.0,45
Adelaide,James Craig,2009,National,4.0,61
Adelaide,Brodie Martin,2009,National,5.0,74
Adelaide,Luke Thompson,2009,Rookie,1.0,17
Adelaide,Matthew Wright,2009,Rookie,2.0,33
Adelaide,Matthew Jaensch,2009,Rookie,3.0,46
Adelaide,Aidan RileyN,2009,Rookie,4.0,58
Adelaide,Daniel Talia,2009,National,1.0,13
Adelaide,Jack Gunston,2009,National,2.0,29
Adelaide,Sam Shaw,2009,National,3.0,45
Adelaide,James Craig,2009,National,4.0,61
Adelaide,Brodie Martin,2009,National,5.0,74
Adelaide,Luke Thompson,2009,Rookie,1.0,17
Adelaide,Matthew Wright,2009,Rookie,2.0,33
Adelaide,Matthew Jaensch,2009,Rookie,3.0,46
Adelaide,Aidan RileyN,2009,Rookie,4.0,58
Adelaide,Daniel Talia,2009,National,1.0,13
Adelaide,Jack Gunston,2009,National,2.0,29
Adelaide,Sam Shaw,2009,National,3.0,45
Adelaide,James Craig,2009,National,4.0,61
Adelaide,Brodie Martin,2009,National,5.0,74
Adelaide,Luke Thompson,2009,Rookie,1.0,17
Adelaide,Matthew Wright,2009,Rookie,2.0,33
Adelaide,Matthew Jaensch,2009,Rookie,3.0,46
Adelaide,Aidan RileyN,2009,Rookie,4.0,58
Adelaide,Daniel Talia,2009,National,1.0,13
Adelaide,Jack Gunston,2009,National,2.0,29
Adelaide,Sam Shaw,2009,National,3.0,45
Adelaide,James Craig,2009,National,4.0,61
Adelaide,Brodie Martin,2009,National,5.0,74
Adelaide,Luke Thompson,2009,Rookie,1.0,17
Adelaide,Matthew Wright,2009,Rookie,2.0,33
Adelaide,Matthew Jaensch,2009,Rookie,3.0,46
Adelaide,Aidan RileyN,2009,Rookie,4.0,58
Adelaide,Daniel Talia,2009,National,1.0,13
Adelaide,Jack Gunston,2009,National,2.0,29
Adelaide,Sam Shaw,2009,National,3.0,45
Adelaide,James Craig,2009,National,4.0,61
Adelaide,Brodie Martin,2009,National,5.0,74
Adelaide,Luke Thompson,2009,Rookie,1.0,17
Adelaide,Matthew Wright,2009,Rookie,2.0,33
Adelaide,Matthew Jaensch,2009,Rookie,3.0,46
Adelaide,Aidan RileyN,2009,Rookie,4.0,58
Adelaide,Daniel Talia,2009,National,1.0,13
Adelaide,Jack Gunston,2009,National,2.0,29
Adelaide,Sam Shaw,2009,National,3.0,45
Adelaide,James Craig,2009,National,4.0,61
Adelaide,Brodie Martin,2009,National,5.0,74
Adelaide,Luke Thompson,2009,Rookie,1.0,17
Adelaide,Matthew Wright,2009,Rookie,2.0,33
Adelaide,Matthew Jaensch,2009,Rookie,3.0,46
Adelaide,Aidan RileyN,2009,Rookie,4.0,58
Adelaide,Daniel Talia,2009,National,1.0,13
Adelaide,Jack Gunston,2009,National,2.0,29
Adelaide,Sam Shaw,2009,National,3.0,45
Adelaide,James Craig,2009,National,4.0,61
Adelaide,Brodie Martin,2009,National,5.0,74
Adelaide,Luke Thompson,2009,Rookie,1.0,17
Adelaide,Matthew Wright,2009,Rookie,2.0,33
Adelaide,Matthew Jaensch,2009,Rookie,3.0,46
Adelaide,Aidan RileyN,2009,Rookie,4.0,58
Adelaide,Phil Davis,2008,National,1.0,10
Adelaide,Shaun McKernan,2008,National,2.0,28
Adelaide,Rory Sloane,2008,National,3.0,44
Adelaide,Thomas Lee,2008,National,4.0,60
Adelaide,Will Young,2008,National,5.0,72
Adelaide,Ricky Henderson,2008,Rookie,1.0,10
Adelaide,Chris Schmidt,2008,Rookie,2.0,26
Adelaide,Brian Donnelly,2008,Rookie,4.0,55
Adelaide,Phil Davis,2008,National,1.0,10
Adelaide,Shaun McKernan,2008,National,2.0,28
Adelaide,Rory Sloane,2008,National,3.0,44
Adelaide,Thomas Lee,2008,National,4.0,60
Adelaide,Will Young,2008,National,5.0,72
Adelaide,Ricky Henderson,2008,Rookie,1.0,10
Adelaide,Chris Schmidt,2008,Rookie,2.0,26
Adelaide,Brian Donnelly,2008,Rookie,4.0,55
Adelaide,Phil Davis,2008,National,1.0,10
Adelaide,Shaun McKernan,2008,National,2.0,28
Adelaide,Rory Sloane,2008,National,3.0,44
Adelaide,Thomas Lee,2008,National,4.0,60
Adelaide,Will Young,2008,National,5.0,72
Adelaide,Ricky Henderson,2008,Rookie,1.0,10
Adelaide,Chris Schmidt,2008,Rookie,2.0,26
Adelaide,Brian Donnelly,2008,Rookie,4.0,55
Adelaide,Phil Davis,2008,National,1.0,10
Adelaide,Shaun McKernan,2008,National,2.0,28
Adelaide,Rory Sloane,2008,National,3.0,44
Adelaide,Thomas Lee,2008,National,4.0,60
Adelaide,Will Young,2008,National,5.0,72
Adelaide,Ricky Henderson,2008,Rookie,1.0,10
Adelaide,Chris Schmidt,2008,Rookie,2.0,26
Adelaide,Brian Donnelly,2008,Rookie,4.0,55
Adelaide,Phil Davis,2008,National,1.0,10
Adelaide,Shaun McKernan,2008,National,2.0,28
Adelaide,Rory Sloane,2008,National,3.0,44
Adelaide,Thomas Lee,2008,National,4.0,60
Adelaide,Will Young,2008,National,5.0,72
Adelaide,Ricky Henderson,2008,Rookie,1.0,10
Adelaide,Chris Schmidt,2008,Rookie,2.0,26
Adelaide,Brian Donnelly,2008,Rookie,4.0,55
Adelaide,Phil Davis,2008,National,1.0,10
Adelaide,Shaun McKernan,2008,National,2.0,28
Adelaide,Rory Sloane,2008,National,3.0,44
Adelaide,Thomas Lee,2008,National,4.0,60
Adelaide,Will Young,2008,National,5.0,72
Adelaide,Ricky Henderson,2008,Rookie,1.0,10
Adelaide,Chris Schmidt,2008,Rookie,2.0,26
Adelaide,Brian Donnelly,2008,Rookie,4.0,55
Adelaide,Phil Davis,2008,National,1.0,10
Adelaide,Shaun McKernan,2008,National,2.0,28
Adelaide,Rory Sloane,2008,National,3.0,44
Adelaide,Thomas Lee,2008,National,4.0,60
Adelaide,Will Young,2008,National,5.0,72
Adelaide,Ricky Henderson,2008,Rookie,1.0,10
Adelaide,Chris Schmidt,2008,Rookie,2.0,26
Adelaide,Brian Donnelly,2008,Rookie,4.0,55
Adelaide,Patrick Dangerfield,2007,National,1.0,10
Adelaide,Andy Otten,2007,National,2.0,27
Adelaide,Jarrhan Jacky,2007,National,2.0,30
Adelaide,Myke Cook,2007,National,3.0,38
Adelaide,Tony Armstrong,2007,National,4.0,58
Adelaide,Aaron Kite,2007,National,5.0,71
Adelaide,Taylor WalkerN,2007,National,6.0,75
Adelaide,James Moss,2007,Rookie,1.0,9
Adelaide,Jared Petrenko,2007,Rookie,2.0,25
Adelaide,Edward Curnow,2007,Rookie,3.0,40
Adelaide,Brodie Martin,2007,Rookie,4.0,52
Adelaide,Patrick Dangerfield,2007,National,1.0,10
Adelaide,Andy Otten,2007,National,2.0,27
Adelaide,Jarrhan Jacky,2007,National,2.0,30
Adelaide,Myke Cook,2007,National,3.0,38
Adelaide,Tony Armstrong,2007,National,4.0,58
Adelaide,Aaron Kite,2007,National,5.0,71
Adelaide,Taylor WalkerN,2007,National,6.0,75
Adelaide,James Moss,2007,Rookie,1.0,9
Adelaide,Jared Petrenko,2007,Rookie,2.0,25
Adelaide,Edward Curnow,2007,Rookie,3.0,40
Adelaide,Brodie Martin,2007,Rookie,4.0,52
Adelaide,Patrick Dangerfield,2007,National,1.0,10
Adelaide,Andy Otten,2007,National,2.0,27
Adelaide,Jarrhan Jacky,2007,National,2.0,30
Adelaide,Myke Cook,2007,National,3.0,38
Adelaide,Tony Armstrong,2007,National,4.0,58
Adelaide,Aaron Kite,2007,National,5.0,71
Adelaide,Taylor WalkerN,2007,National,6.0,75
Adelaide,James Moss,2007,Rookie,1.0,9
Adelaide,Jared Petrenko,2007,Rookie,2.0,25
Adelaide,Edward Curnow,2007,Rookie,3.0,40
Adelaide,Brodie Martin,2007,Rookie,4.0,52
Adelaide,Patrick Dangerfield,2007,National,1.0,10
Adelaide,Andy Otten,2007,National,2.0,27
Adelaide,Jarrhan Jacky,2007,National,2.0,30
Adelaide,Myke Cook,2007,National,3.0,38
Adelaide,Tony Armstrong,2007,National,4.0,58
Adelaide,Aaron Kite,2007,National,5.0,71
Adelaide,Taylor WalkerN,2007,National,6.0,75
Adelaide,James Moss,2007,Rookie,1.0,9
Adelaide,Jared Petrenko,2007,Rookie,2.0,25
Adelaide,Edward Curnow,2007,Rookie,3.0,40
Adelaide,Brodie Martin,2007,Rookie,4.0,52
Adelaide,Patrick Dangerfield,2007,National,1.0,10
Adelaide,Andy Otten,2007,National,2.0,27
Adelaide,Jarrhan Jacky,2007,National,2.0,30
Adelaide,Myke Cook,2007,National,3.0,38
Adelaide,Tony Armstrong,2007,National,4.0,58
Adelaide,Aaron Kite,2007,National,5.0,71
Adelaide,Taylor WalkerN,2007,National,6.0,75
Adelaide,James Moss,2007,Rookie,1.0,9
Adelaide,Jared Petrenko,2007,Rookie,2.0,25
Adelaide,Edward Curnow,2007,Rookie,3.0,40
Adelaide,Brodie Martin,2007,Rookie,4.0,52
Adelaide,Patrick Dangerfield,2007,National,1.0,10
Adelaide,Andy Otten,2007,National,2.0,27
Adelaide,Jarrhan Jacky,2007,National,2.0,30
Adelaide,Myke Cook,2007,National,3.0,38
Adelaide,Tony Armstrong,2007,National,4.0,58
Adelaide,Aaron Kite,2007,National,5.0,71
Adelaide,Taylor WalkerN,2007,National,6.0,75
Adelaide,James Moss,2007,Rookie,1.0,9
Adelaide,Jared Petrenko,2007,Rookie,2.0,25
Adelaide,Edward Curnow,2007,Rookie,3.0,40
Adelaide,Brodie Martin,2007,Rookie,4.0,52
Adelaide,Patrick Dangerfield,2007,National,1.0,10
Adelaide,Andy Otten,2007,National,2.0,27
Adelaide,Jarrhan Jacky,2007,National,2.0,30
Adelaide,Myke Cook,2007,National,3.0,38
Adelaide,Tony Armstrong,2007,National,4.0,58
Adelaide,Aaron Kite,2007,National,5.0,71
Adelaide,Taylor WalkerN,2007,National,6.0,75
Adelaide,James Moss,2007,Rookie,1.0,9
Adelaide,Jared Petrenko,2007,Rookie,2.0,25
Adelaide,Edward Curnow,2007,Rookie,3.0,40
Adelaide,Brodie Martin,2007,Rookie,4.0,52
Adelaide,James Sellar,2006,National,1.0,14
Adelaide,Kurt Tippett,2006,National,2.0,32
Adelaide,David MacKay,2006,National,3.0,48
Adelaide,Nick Gill,2006,National,4.0,64
Adelaide,Bryce Campbell,2006,National,5.0,78
Adelaide,Andrew McIntyre,2006,Rookie,1.0,14
Adelaide,James Turner,2006,Rookie,2.0,29
Adelaide,Rhys Archard,2006,Rookie,3.0,43
Adelaide,Greg Gallman,2006,Rookie,4.0,54
Adelaide,James Sellar,2006,National,1.0,14
Adelaide,Kurt Tippett,2006,National,2.0,32
Adelaide,David MacKay,2006,National,3.0,48
Adelaide,Nick Gill,2006,National,4.0,64
Adelaide,Bryce Campbell,2006,National,5.0,78
Adelaide,Andrew McIntyre,2006,Rookie,1.0,14
Adelaide,James Turner,2006,Rookie,2.0,29
Adelaide,Rhys Archard,2006,Rookie,3.0,43
Adelaide,Greg Gallman,2006,Rookie,4.0,54
Adelaide,James Sellar,2006,National,1.0,14
Adelaide,Kurt Tippett,2006,National,2.0,32
Adelaide,David MacKay,2006,National,3.0,48
Adelaide,Nick Gill,2006,National,4.0,64
Adelaide,Bryce Campbell,2006,National,5.0,78
Adelaide,Andrew McIntyre,2006,Rookie,1.0,14
Adelaide,James Turner,2006,Rookie,2.0,29
Adelaide,Rhys Archard,2006,Rookie,3.0,43
Adelaide,Greg Gallman,2006,Rookie,4.0,54
Adelaide,James Sellar,2006,National,1.0,14
Adelaide,Kurt Tippett,2006,National,2.0,32
Adelaide,David MacKay,2006,National,3.0,48
Adelaide,Nick Gill,2006,National,4.0,64
Adelaide,Bryce Campbell,2006,National,5.0,78
Adelaide,Andrew McIntyre,2006,Rookie,1.0,14
Adelaide,James Turner,2006,Rookie,2.0,29
Adelaide,Rhys Archard,2006,Rookie,3.0,43
Adelaide,Greg Gallman,2006,Rookie,4.0,54
Adelaide,James Sellar,2006,National,1.0,14
Adelaide,Kurt Tippett,2006,National,2.0,32
Adelaide,David MacKay,2006,National,3.0,48
Adelaide,Nick Gill,2006,National,4.0,64
Adelaide,Bryce Campbell,2006,National,5.0,78
Adelaide,Andrew McIntyre,2006,Rookie,1.0,14
Adelaide,James Turner,2006,Rookie,2.0,29
Adelaide,Rhys Archard,2006,Rookie,3.0,43
Adelaide,Greg Gallman,2006,Rookie,4.0,54
Adelaide,James Sellar,2006,National,1.0,14
Adelaide,Kurt Tippett,2006,National,2.0,32
Adelaide,David MacKay,2006,National,3.0,48
Adelaide,Nick Gill,2006,National,4.0,64
Adelaide,Bryce Campbell,2006,National,5.0,78
Adelaide,Andrew McIntyre,2006,Rookie,1.0,14
Adelaide,James Turner,2006,Rookie,2.0,29
Adelaide,Rhys Archard,2006,Rookie,3.0,43
Adelaide,Greg Gallman,2006,Rookie,4.0,54
Adelaide,James Sellar,2006,National,1.0,14
Adelaide,Kurt Tippett,2006,National,2.0,32
Adelaide,David MacKay,2006,National,3.0,48
Adelaide,Nick Gill,2006,National,4.0,64
Adelaide,Bryce Campbell,2006,National,5.0,78
Adelaide,Andrew McIntyre,2006,Rookie,1.0,14
Adelaide,James Turner,2006,Rookie,2.0,29
Adelaide,Rhys Archard,2006,Rookie,3.0,43
Adelaide,Greg Gallman,2006,Rookie,4.0,54
Adelaide,Richard Douglas,2005,National,1.0,16
Adelaide,Darren Pfeiffer,2005,National,1.0,17
Adelaide,Bernie Vince,2005,National,2.0,32
Adelaide,Alan Obst,2005,National,3.0,48
Adelaide,Jason Porplyzia,2005,Pre-Season,1.0,9
Adelaide,Brad Sugars,2005,Rookie,1.0,13
Adelaide,Tom Redden,2005,Rookie,2.0,29
