Team,Jumper_No,Player,DOB,Height,Position,Games,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Overall_Rating,data_provider_id,Team_API,Season_API,Position_API,Athleticism_Rating,Kicking_Rating,Marking_Rating,Handballing_Rating,Tackling & Pressure_Rating,Hit-Ups & Groundball_Rating,Ruck_Rating
North Melbourne,25,Paul Curtis,2003-03-04,185.0,Forward,83,23yr 1mth,Western Jets,2028.0,Non-Free Agent,2021.0,National,2.0,35.0,2.7,P.Curtis 4/3/2003,NMFC,2026,GF,,,,,,,
North Melbourne,5,Caleb Daniel,1996-07-07,171.0,Defender,220,29yr 9mth,South Adelaide,2028.0,Unrestricted Free Agent,2014.0,National,3.0,46.0,2.86,C.Daniel 7/7/1996,NMFC,2026,GD,,,,,,,
North Melbourne,27,Jack Darling,1992-06-13,191.0,Forward,324,33yr 10mth,West Perth,2027.0,Unrestricted Free Agent,,,,,2.65,J.Darling 13/6/1992,NMFC,2026,KF,,,,,,,
North Melbourne,9,Luke Davies-Uniacke,1999-06-08,188.0,Midfield,135,26yr 10mth,Dandenong Stingrays,2032.0,Unrestricted Free Agent,2017.0,National,1.0,4.0,3.14,L.Davies-Uniacke 8/6/1999,NMFC,2026,M,,,,,,,
North Melbourne,18,Wil Dawson,2005-12-20,200.0,Defender,8,20yr 3mth,Gipplands Power,2026.0,Non-Free Agent,2023.0,National,1.0,22.0,2.73,W.Dawson 20/12/2005,NM VFL,2026,KD,,,,,,,
North Melbourne,1,Lachy Dovaston,2007-05-29,178.0,Forward,3,18yr 10mth,Eastern Ranges,2028.0,Unknown,2025.0,National,1.0,16.0,,,,,,,,,,,,
North Melbourne,7,Zane Duursma,2005-08-28,190.0,DefenderForward,28,20yr 7mth,Gippsland Power,2026.0,Non-Free Agent,2023.0,National,1.0,4.0,2.28,Z.Duursma 28/8/2005,NMFC,2026,GF,,,,,,,
North Melbourne,16,Zac Fisher,1998-06-15,175.0,Forward,132,27yr 9mth,Perth,2027.0,Non-Free Agent,2016.0,National,2.0,27.0,2.94,Z.Fisher 15/6/1998,NM VFL,2026,GF,,,,,,,
North Melbourne,33,Brayden George,2004-01-13,187.0,Forward,0,22yr 3mth,Murray Bushrangers,2026.0,Non-Free Agent,2022.0,National,2.0,26.0,2.17,B.George 13/1/2004,NM VFL,2026,GF,,,,,,,
North Melbourne,22,Taylor Goad,2005-04-28,207.0,Ruck,0,20yr 11mth,South Adelaide,2028.0,Non-Free Agent,2023.0,National,1.0,20.0,2.25,T.Goad 28/4/2005,NM VFL,2025,R,,,,,,,
North Melbourne,31,Josh Goater,2003-06-02,190.0,Defender,12,22yr 10mth,Calder Cannons,2026.0,Non-Free Agent,2021.0,National,2.0,22.0,1.8,J.Goater 2/6/2003,NM VFL,2025,GD,,,,,,,
North Melbourne,46,Robert Hansen,2004-03-13,182.0,MidfieldForward,20,22yr 1mth,Subiaco,2026.0,Non-Free Agent,2023.0,Mid-Season,1.0,2.0,,,,,,,,,,,,
North Melbourne,17,Riley Hardeman,2005-02-27,184.0,Defender,20,21yr 1mth,Swan Districts,2026.0,Non-Free Agent,2023.0,National,1.0,23.0,2.26,R.Hardeman 27/2/2005,NM VFL,2026,GD,,,,,,,
North Melbourne,37,Cooper Harvey,2004-07-12,180.0,Forward,10,21yr 9mth,Northern Knights,2026.0,Non-Free Agent,2022.0,National,4.0,56.0,2.48,C.Harvey 12/7/2004,NM VFL,2026,GF,,,,,,,
North Melbourne,41,Jacob Konstanty,2004-11-09,177.0,Forward,25,21yr 5mth,Gippsland Power,2028.0,Non-Free Agent,2022.0,National,1.0,20.0,2.09,J.Konstanty 9/11/2004,NMFC,2026,GF,,,,,,,
North Melbourne,20,Nick Larkey,1998-06-06,198.0,Forward,139,27yr 10mth,Oakleigh Chargers,2029.0,Unrestricted Free Agent,2016.0,National,5.0,73.0,2.84,N.Larkey 6/6/1998,NMFC,2026,KF,,,,,,,
North Melbourne,19,Griffin Logue,1998-04-13,193.0,Defender,100,28yr,Swan Districts,2027.0,Non-Free Agent,2016.0,National,1.0,8.0,1.55,G.Logue 13/4/1998,NMFC,2026,KD,,,,,,,
North Melbourne,11,Luke McDonald,1995-02-09,189.0,Defender,223,31yr 2mth,Werribee,2026.0,Unrestricted Free Agent,2013.0,National,1.0,8.0,2.43,L.McDonald 9/2/1995,NMFC,2026,GD,,,,,,,
North Melbourne,10,Colby McKercher,2005-04-12,182.0,Defender,44,21yr,Tasmania Devils,2028.0,Non-Free Agent,2023.0,National,1.0,2.0,2.52,C.McKercher 12/4/2005,NMFC,2026,GD,,,,,,,
North Melbourne,28,Hugo Mikunda,2007-03-13,180.0,MidfieldForward,0,19yr 1mth,Geelong Falcons,2027.0,Unknown,2025.0,National,3.0,48.0,,,,,,,,,,,,
North Melbourne,2,Finn O'Sullivan,2006-05-30,182.0,DefenderMidfield,26,19yr 10mth,Oakleigh Chargers,2027.0,Non-Free Agent,2024.0,National,1.0,2.0,2.39,F.O'Sullivan 30/5/2006,NMFC,2026,M,,,,,,,
North Melbourne,26,Luke Parker,1992-10-25,183.0,DefenderMidfield,320,33yr 5mth,Dandenong Stingrays,2026.0,Unrestricted Free Agent,2010.0,National,2.0,40.0,3.15,L.Parker 25/10/1992,NMFC,2026,GD,,,,,,,
North Melbourne,32,Toby Pink,1998-08-11,194.0,Defender,36,27yr 8mth,Glenelg,2026.0,Unrestricted Free Agent,2024.0,Rookie,1.0,1.0,2.08,T.Pink 11/8/1998,NMFC,2026,KD,,,,,,,
North Melbourne,24,Tom Powell,2002-03-02,184.0,MidfieldForward,96,24yr 1mth,Sturt,2028.0,Restricted Free Agent,2020.0,National,1.0,13.0,2.3,T.Powell 2/3/2002,NMFC,2026,M,,,,,,,
North Melbourne,8,Bailey Scott,2000-07-09,186.0,Midfield,113,25yr 9mth,Gc Suns Academy,2026.0,Restricted Free Agent,2018.0,National,3.0,49.0,2.2,B.Scott 9/7/2000,NM VFL,2026,M,,,,,,,
North Melbourne,3,Harry Sheezel,2004-10-13,185.0,MidfieldForward,72,21yr 6mth,Sandringham Dragons,2030.0,Restricted Free Agent,2022.0,National,1.0,3.0,3.09,H.Sheezel 13/10/2004,NMFC,2026,M,,,,,,,
North Melbourne,12,Jy Simpkin,1998-03-05,183.0,MidfieldForward,178,28yr 1mth,Murray Bushrangers,2029.0,Unrestricted Free Agent,2016.0,National,1.0,12.0,2.63,J.Simpkin 5/3/1998,NMFC,2026,W,,,,,,,
North Melbourne,13,Charlie Spargo,1999-11-25,172.0,Forward,109,26yr 4mth,Murray Bushrangers,2028.0,Non-Free Agent,2017.0,National,2.0,29.0,2.71,C.Spargo 25/11/1999,NM VFL,2026,GF,,,,,,,
North Melbourne,15,Dylan Stephens,2001-01-08,184.0,Midfield,86,25yr 3mth,Norwood,2027.0,Non-Free Agent,2019.0,National,1.0,5.0,2.69,D.Stephens 8/1/2001,NMFC,2026,W,,,,,,,
North Melbourne,36,River Stevens,2006-06-26,176.0,MidfieldForward,0,19yr 9mth,Geelong Falcons,2026.0,Non-Free Agent,2024.0,National,5.0,67.0,2.19,R.Stevens 26/6/2006,NM VFL,2025,GF,,,,,,,
North Melbourne,23,Blake Thredgold,2007-08-27,195.0,Defender,0,18yr 7mth,Sturt,2027.0,Unknown,2025.0,National,2.0,26.0,,,,,,,,,,,,
North Melbourne,47,Cooper Trembath,2005-10-17,193.0,Forward,8,20yr 5mth,North Melbourne VFL,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,10.0,2.56,C.Trembath 17/10/2005,NMFC,2026,KF,,,,,,,
North Melbourne,14,Luke Urquhart,2006-09-19,184.0,Midfield,0,19yr 6mth,East Fremantle,2026.0,Non-Free Agent,2024.0,National,4.0,57.0,2.37,L.Urquhart 19/9/2006,NM VFL,2025,M,,,,,,,
North Melbourne,6,George Wardlaw,2004-06-11,182.0,Midfield,42,21yr 10mth,Oakleigh Chargers,2026.0,Non-Free Agent,2022.0,National,1.0,4.0,2.43,G.Wardlaw 11/6/2004,NMFC,2026,M,,,,,,,
North Melbourne,35,Matt Whitlock,2006-05-16,198.0,DefenderForward,2,19yr 10mth,Murray Bushrangers,2027.0,Non-Free Agent,2024.0,National,1.0,27.0,1.71,M.Whitlock 16/5/2006,NM VFL,2026,KD,,,,,,,
North Melbourne,38,Tristan Xerri,1999-03-15,202.0,Ruck,79,27yr,Western Jets,2031.0,Unrestricted Free Agent,2017.0,National,5.0,72.0,3.18,T.Xerri 15/3/1999,NMFC,2026,R,,,,,,,
North Melbourne,44,Cameron Zurhaar,1998-05-22,190.0,Forward,148,27yr 10mth,East Fremantle,2029.0,Unrestricted Free Agent,2016.0,Rookie,1.0,11.0,2.49,C.Zurhaar 22/5/1998,NMFC,2026,GF,,,,,,,
Port Adelaide,21,Aliir Aliir,1994-09-05,194.0,Defender,183,31yr 7mth,East Fremantle,2027.0,Non-Free Agent,2013.0,National,3.0,44.0,3.32,A.Aliir 5/9/1994,PAFC,2026,KD,,,,,,,
Port Adelaide,29,Tom Anastasopoulos,2005-05-31,176.0,Forward,0,20yr 10mth,Geelong Falcons,2026.0,Non-Free Agent,2023.0,National,3.0,48.0,2.23,T.Anastasopoulos 31/5/2005,POR SA,2026,M,,,,,,,
Port Adelaide,40,Benny Barrett,2006-05-01,172.0,Midfield,0,19yr 11mth,South Adelaide,2026.0,Non-Free Agent,,,,,1.84,B.Barrett 1/5/2006,POR SA,2026,M,,,,,,,
Port Adelaide,14,Miles Bergman,2001-10-18,189.0,Defender,106,24yr 5mth,Sandringham Dragons,2027.0,Restricted Free Agent,2019.0,National,1.0,14.0,2.13,M.Bergman 18/10/2001,PAFC,2026,GD,,,,,,,
Port Adelaide,5,Joe Berry,2006-04-18,181.0,Forward,17,19yr 11mth,Murray Bushrangers,2027.0,Non-Free Agent,2024.0,National,1.0,15.0,2.27,J.Berry 18/4/2006,PAFC,2026,GF,,,,,,,
Port Adelaide,23,Will Brodie,1998-08-23,190.0,Midfield,55,27yr 7mth,Murray Bushrangers,2027.0,Non-Free Agent,2016.0,National,1.0,9.0,3.03,W.Brodie 23/8/1998,PTFC WAFL,2025,M,,,,,,,
Port Adelaide,7,Jase Burgoyne,2003-07-15,186.0,DefenderMidfield,61,22yr 8mth,Eagles,2029.0,Restricted Free Agent,2021.0,National,4.0,60.0,2.71,J.Burgoyne 15/7/2003,PAFC,2026,W,,,,,,,
Port Adelaide,9,Zak Butters,2000-09-08,181.0,Midfield,144,25yr 7mth,Western Jets,2026.0,Restricted Free Agent,2018.0,National,1.0,12.0,3.1,Z.Butters 8/9/2000,PAFC,2026,M,,,,,,,
Port Adelaide,33,Darcy Byrne-Jones,1995-09-20,181.0,DefenderForward,226,30yr 6mth,Oakleigh Chargers,2026.0,Unrestricted Free Agent,2013.0,National,3.0,52.0,2.37,D.Byrne-Jones 20/9/1995,PAFC,2026,GF,,,,,,,
Port Adelaide,26,Tom Cochrane,2006-01-27,182.0,Forward,3,20yr 2mth,Central District,2027.0,Non-Free Agent,2024.0,Rookie,1.0,13.0,2.01,T.Cochrane 27/1/2006,PAFC,2025,GF,,,,,,,
Port Adelaide,28,Willem Drew,1998-10-01,188.0,Midfield,135,27yr 6mth,North Ballarat Rebels,2028.0,Unrestricted Free Agent,2016.0,National,2.0,33.0,2.48,W.Drew 1/10/1998,PAFC,2026,M,,,,,,,
Port Adelaide,44,Corey Durdin,2002-04-14,173.0,Forward,69,23yr 11mth,Central Districts,2027.0,Non-Free Agent,2020.0,National,2.0,37.0,2.25,C.Durdin 14/4/2002,PAFC,2026,GF,,,,,,,
Port Adelaide,22,Logan Evans,2005-10-07,189.0,Defender,28,20yr 6mth,Port Adelaide,2028.0,Non-Free Agent,2024.0,Mid-Season,1.0,12.0,2.46,L.Evans 7/10/2005,PAFC,2026,GD,,,,,,,
Port Adelaide,6,Kane Farrell,1999-03-17,182.0,Defender,119,27yr,Bendigo Pioneers,2030.0,Unrestricted Free Agent,2017.0,National,3.0,51.0,2.73,K.Farrell 17/3/1999,PAFC,2026,GD,,,,,,,
Port Adelaide,19,Mitch Georgiades,2001-09-28,192.0,Forward,97,24yr 6mth,Subiaco,2027.0,Restricted Free Agent,2019.0,National,1.0,18.0,2.68,M.Georgiades 28/9/2001,PAFC,2026,KF,,,,,,,
Port Adelaide,18,Jason Horne-Francis,2003-06-21,185.0,MidfieldForward,85,22yr 9mth,South Adelaide,2028.0,Non-Free Agent,2021.0,National,1.0,1.0,2.48,J.Horne-Francis 21/6/2003,PAFC,2026,M,,,,,,,
Port Adelaide,34,Lachlan Jones,2002-04-09,186.0,Defender,78,24yr,-,2026.0,Non-Free Agent,2020.0,National,1.0,16.0,1.96,L.Jones 9/4/2002,PAFC,2026,GD,,,,,,,
Port Adelaide,43,Josh Lai,2005-10-01,185.0,DefenderMidfield,3,20yr 6mth,Cheltenham,2026.0,Non-Free Agent,,,,,2.21,J.Lai 1/10/2005,PAFC,2026,GD,,,,,,,
Port Adelaide,50,Mani Liddy,2002-02-20,181.0,Midfield,9,24yr 1mth,Central Districts,2026.0,Non-Free Agent,2025.0,Mid-Season,2.0,16.0,2.15,M.Liddy 20/2/2002,PAFC,2025,W,,,,,,,
Port Adelaide,30,Ollie Lord,2002-01-02,197.0,Forward,35,24yr 3mth,Sandringham Dragons,2026.0,Non-Free Agent,2020.0,National,3.0,49.0,2.68,O.Lord 2/1/2002,POR SA,2026,KF,,,,,,,
Port Adelaide,36,Will Lorenz,2005-02-19,186.0,Midfield,8,21yr 1mth,Oakleigh Chargers,2026.0,Non-Free Agent,2023.0,National,4.0,57.0,2.9,W.Lorenz 19/2/2005,POR SA,2026,M,,,,,,,
Port Adelaide,12,Jack Lukosius,2000-08-09,195.0,Forward,127,25yr 8mth,Woodville-West Torrens,2030.0,Non-Free Agent,2018.0,National,1.0,2.0,2.85,J.Lukosius 9/8/2000,PAFC,2026,KF,,,,,,,
Port Adelaide,31,Ewan Mackinlay,2003-07-18,182.0,Midfield,6,22yr 8mth,North Adelaide,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,11.0,2.26,E.Mackinlay 18/7/2003,PAFC,2026,W,,,,,,,
Port Adelaide,4,Todd Marshall,1998-10-08,198.0,DefenderForward,119,27yr 6mth,Murray Bushrangers,2029.0,Unrestricted Free Agent,2016.0,National,1.0,16.0,2.4,T.Marshall 8/10/1998,PAFC,2026,GD,,,,,,,
Port Adelaide,3,Jackson Mead,2001-09-30,184.0,Midfield,66,24yr 6mth,Woodville West Torrens,2026.0,Non-Free Agent,2019.0,National,2.0,25.0,2.14,J.Mead 30/9/2001,PAFC,2026,GD,,,,,,,
Port Adelaide,11,Christian Moraes,2006-11-08,183.0,Midfield,14,19yr 5mth,Eastern Ranges,2027.0,Non-Free Agent,2024.0,National,2.0,38.0,2.72,C.Moraes 8/11/2006,POR SA,2026,M,,,,,,,
Port Adelaide,42,Jacob Moss,2004-12-22,198.0,Defender,0,21yr 3mth,Sturt Sabres,2026.0,Non-Free Agent,,,,,2.14,J.Moss 22/12/2004,POR SA,2025,KD,,,,,,,
Port Adelaide,41,Balyn O'Brien,2007-01-26,187.0,Defender,0,19yr 2mth,Norwood,2026.0,Unknown,,,,,,,,,,,,,,,,
Port Adelaide,2,Sam Powell-Pepper,1998-01-08,187.0,Forward,158,28yr 3mth,East Perth,2029.0,Unrestricted Free Agent,2016.0,National,1.0,18.0,2.91,S.Powell-Pepper 8/1/1998,PAFC,2025,GF,,,,,,,
Port Adelaide,32,Harrison Ramm,2006-12-05,202.0,Defender,1,19yr 4mth,Glenelg,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,3.0,2.78,H.Ramm 5/12/2006,POR SA,2025,KD,,,,,,,
Port Adelaide,27,Esava Ratugolea,1998-07-24,197.0,Defender,114,27yr 8mth,Murray Bushrangers,2028.0,Non-Free Agent,2016.0,National,3.0,43.0,2.49,E.Ratugolea 24/7/1998,PAFC,2026,KD,,,,,,,
Port Adelaide,35,Joe Richards,1999-11-23,177.0,Forward,36,26yr 4mth,Wangaratta,2027.0,Non-Free Agent,2022.0,National,3.0,48.0,2.9,J.Richards 23/11/1999,PAFC,2026,GF,,,,,,,
Port Adelaide,1,Connor Rozee,2000-01-22,185.0,DefenderMidfield,152,26yr 2mth,North Adelaide,2032.0,Unrestricted Free Agent,2018.0,National,1.0,5.0,2.3,C.Rozee 22/1/2000,PAFC,2026,M,,,,,,,
Port Adelaide,8,Josh Sinn,2003-01-07,187.0,Defender,30,23yr 3mth,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,1.0,12.0,1.77,J.Sinn 7/1/2003,PAFC,2025,GD,,,,,,,
Port Adelaide,13,Ivan Soldo,1996-04-14,204.0,ForwardRuck,66,29yr 11mth,Daramalan College,2026.0,Non-Free Agent,,,,,2.54,I.Soldo 14/4/1996,POR SA,2025,R,,,,,,,
Port Adelaide,24,Jordon Sweet,1998-02-02,206.0,Ruck,51,28yr 2mth,North Adelaide,2026.0,Non-Free Agent,2018.0,Rookie,2.0,23.0,2.63,J.Sweet 2/2/1998,PAFC,2026,R,,,,,,,
Port Adelaide,38,Dante Visentini,2003-02-13,202.0,Ruck,15,23yr 2mth,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,4.0,56.0,1.97,D.Visentini 13/2/2003,PAFC,2025,R,,,,,,,
Port Adelaide,45,Xavier Walsh,2005-09-06,195.0,Forward,0,20yr 7mth,East Perth,2026.0,Non-Free Agent,2023.0,Rookie,1.0,13.0,2.23,X.Walsh 6/9/2005,POR SA,2026,KD,,,,,,,
Port Adelaide,37,Jack Watkins,2000-01-01,,MidfieldForward,5,26yr 3mth,Port Adelaide,2026.0,Unknown,2025.0,Rookie,1.0,4.0,,,,,,,,,,,,
Port Adelaide,15,Jacob Wehr,1998-07-05,185.0,DefenderMidfield,44,27yr 9mth,Woodville-west Torrens,2028.0,Unrestricted Free Agent,2024.0,Rookie,2.0,22.0,2.25,J.Wehr 5/7/1998,PAFC,2026,W,,,,,,,
Port Adelaide,17,Jack Whitlock,2006-05-16,200.0,Forward,9,19yr 10mth,Murray Bushrangers,2027.0,Non-Free Agent,2024.0,National,2.0,33.0,2.32,J.Whitlock 16/5/2006,PAFC,2026,KF,,,,,,,
Port Adelaide,16,Oliver Wines,1994-10-07,187.0,Midfield,275,31yr 6mth,Bendigo Pioneers,2026.0,Unrestricted Free Agent,2012.0,National,1.0,7.0,2.7,O.Wines 7/10/1994,PAFC,2025,M,,,,,,,
Port Adelaide,39,Mitch Zadow,2004-03-11,180.0,Forward,1,22yr 1mth,East Fremantle,2026.0,Unknown,,,,,2.91,M.Zadow 11/3/2004,EFFC WAFL,2025,GF,,,,,,,
Port Adelaide,25,Brandon Zerk-Thatcher,1998-08-25,195.0,Defender,90,27yr 7mth,Sturt,2026.0,Non-Free Agent,2017.0,National,4.0,66.0,2.77,B.Zerk-Thatcher 25/8/1998,POR SA,2026,KD,,,,,,,
Richmond,29,Jasper Alger,2006-12-17,183.0,Forward,5,19yr 3mth,Oakleigh Chargers,2026.0,Non-Free Agent,2024.0,National,4.0,58.0,1.84,J.Alger 17/12/2006,RFC,2025,GF,,,,,,,
Richmond,34,Harry Armstrong,2006-06-14,195.0,Forward,11,19yr 9mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,23.0,1.77,H.Armstrong 14/6/2006,RFC,2026,KF,,,,,,,
Richmond,21,Noah Balta,1999-10-23,194.0,DefenderForward,121,26yr 5mth,Calder Cannons,2032.0,Unrestricted Free Agent,2017.0,National,2.0,25.0,2.25,N.Balta 23/10/1999,RFC,2026,KD,,,,,,,
Richmond,6,Sam Banks,2003-04-02,187.0,DefenderMidfield,48,23yr,Tasmania Devils,2027.0,Non-Free Agent,2021.0,National,2.0,29.0,2.32,S.Banks 2/4/2003,RFC,2026,GD,,,,,,,
Richmond,35,Nathan Broad,1993-04-15,192.0,Defender,174,32yr 11mth,Swan Districts,2026.0,Unrestricted Free Agent,2015.0,National,5.0,67.0,2.28,N.Broad 15/4/1993,RFC,2026,GD,,,,,,,
Richmond,30,Tom Brown,2003-07-30,193.0,Defender,46,22yr 8mth,Murray Bushrangers,2027.0,Non-Free Agent,2021.0,National,1.0,17.0,1.83,T.Brown 30/7/2003,RFC,2026,GD,,,,,,,
Richmond,44,Seth Campbell,2004-12-29,182.0,Forward,48,21yr 3mth,Tasmania Devils,2029.0,Non-Free Agent,2022.0,Rookie,1.0,12.0,2.43,S.Campbell 29/12/2004,RFC,2026,GF,,,,,,,
Richmond,23,Judson Clarke,2003-10-17,180.0,Forward,17,22yr 5mth,Dandenong Stingrays,2026.0,Non-Free Agent,2021.0,National,2.0,30.0,2.4,J.Clarke 17/10/2003,RFC VFL,2025,GD,,,,,,,
Richmond,22,Sam Cumming,2007-07-27,184.0,Midfield,0,18yr 8mth,North Adelaide,2028.0,Unknown,2025.0,National,1.0,7.0,,,,,,,,,,,,
Richmond,8,Jonty Faull,2006-02-01,195.0,Forward,20,20yr 2mth,Greater Western Victoria Rebels,2027.0,Non-Free Agent,2024.0,National,1.0,14.0,2.24,J.Faull 1/2/2006,RFC,2026,KF,,,,,,,
Richmond,43,Liam Fawcett,2005-04-22,197.0,Forward,3,20yr 11mth,Central District,2026.0,Non-Free Agent,2023.0,National,2.0,43.0,2.53,L.Fawcett 22/4/2005,RFC VFL,2026,KF,,,,,,,
Richmond,18,Josh Gibcus,2003-04-04,196.0,Defender,22,23yr,GWV Rebels,2029.0,Restricted Free Agent,2021.0,National,1.0,9.0,2.84,J.Gibcus 4/4/2003,RFC VFL,2026,KD,,,,,,,
Richmond,50,Campbell Gray,2003-08-01,195.0,DefenderRuck,7,22yr 8mth,Essendon VFL,2027.0,Non-Free Agent,2024.0,Mid-Season,2.0,16.0,2.55,C.Gray 1/8/2003,ESS VFL,2024,KF,,,,,,,
Richmond,48,Steely Green,2004-01-09,179.0,Forward,30,22yr 3mth,South Fremantle,2026.0,Non-Free Agent,2022.0,National,4.0,55.0,2.4,S.Green 9/1/2004,RFC,2026,GF,,,,,,,
Richmond,24,Samuel Grlj,2007-07-26,182.0,DefenderMidfield,5,18yr 8mth,Oakleigh Chargers,2028.0,Unknown,2025.0,National,1.0,8.0,,,,,,,,,,,,
Richmond,47,Oliver Hayes-Brown,2000-04-28,208.0,Ruck,1,25yr 11mth,Perth Wildcats,2026.0,Non-Free Agent,,,,,2.7,O.Hayes-Brown 28/4/2000,RFC VFL,2026,R,,,,,,,
Richmond,2,Jacob Hopper,1997-02-06,187.0,Midfield,170,29yr 2mth,North Ballarat Rebels,2029.0,Non-Free Agent,2015.0,National,1.0,7.0,2.08,J.Hopper 6/2/1997,RFC,2026,M,,,,,,,
Richmond,10,Taj Hotton,2006-06-17,182.0,Forward,7,19yr 9mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,12.0,2.69,T.Hotton 17/6/2006,RFC,2025,GF,,,,,,,
Richmond,4,Sam Lalor,2006-08-30,188.0,MidfieldForward,16,19yr 7mth,Greater Western Victoria Rebels,2027.0,Non-Free Agent,2024.0,National,1.0,1.0,2.47,S.Lalor 30/8/2006,RFC,2026,M,,,,,,,
Richmond,42,Mykelti Lefau,1998-06-22,195.0,Forward,15,27yr 9mth,Rugby League,2026.0,Non-Free Agent,,,,,2.18,M.Lefau 22/6/1998,RFC,2026,R,,,,,,,
Richmond,19,Tom Lynch,1992-10-31,199.0,Forward,238,33yr 5mth,Dandenong Stingrays,2026.0,Restricted Free Agent,2010.0,National,1.0,11.0,2.27,T.Lynch 31/10/1992,RFC,2026,KF,,,,,,,
Richmond,7,Rhyan Mansell,2000-06-04,180.0,Forward,74,25yr 10mth,Woodville West-Torrens,2026.0,Non-Free Agent,,,,,2.6,R.Mansell 4/6/2000,RFC,2025,GF,,,,,,,
Richmond,28,Kane McAuliffe,2005-03-01,187.0,Midfield,16,21yr 1mth,North Adelaide,2027.0,Non-Free Agent,2023.0,National,2.0,40.0,2.56,K.McAuliffe 1/3/2005,RFC,2026,M,,,,,,,
Richmond,12,Ben Miller,1999-08-31,198.0,Defender,74,26yr 7mth,Subiaco,2027.0,Unrestricted Free Agent,2017.0,National,4.0,63.0,2.47,B.Miller 31/8/1999,RFC,2026,KD,,,,,,,
Richmond,25,Toby Nankervis,1994-08-12,199.0,Ruck,181,31yr 8mth,North Launceston,2026.0,Unrestricted Free Agent,2013.0,National,2.0,35.0,2.67,T.Nankervis 12/8/1994,RFC,2026,R,,,,,,,
Richmond,26,Zane Peucker,2007-12-04,180.0,MidfieldForward,0,18yr 4mth,Woodville-West Torrens,2027.0,Unknown,2025.0,National,2.0,31.0,,,,,,,,,,,,
Richmond,3,Dion Prestia,1992-10-12,175.0,MidfieldForward,241,33yr 6mth,Calder Cannons,2026.0,Unrestricted Free Agent,2010.0,National,1.0,9.0,2.22,D.Prestia 12/10/1992,RFC,2026,M,,,,,,,
Richmond,13,Hugo Ralphsmith,2001-11-09,187.0,Midfield,65,24yr 5mth,Sandringham Dragons,2026.0,Non-Free Agent,2019.0,National,3.0,46.0,2.18,H.Ralphsmith 9/11/2001,RFC,2026,W,,,,,,,
Richmond,33,Patrick Retschko,2006-02-28,186.0,Midfield,0,20yr 1mth,Oakleigh Chargers,2026.0,Non-Free Agent,2024.0,Rookie,2.0,23.0,2.36,P.Retschko 28/2/2006,RFC VFL,2026,M,,,,,,,
Richmond,17,Maurice Rioli,2002-09-01,179.0,Forward,54,23yr 7mth,Oakleigh,2026.0,Non-Free Agent,2020.0,National,3.0,51.0,2.19,M.Rioli 1/9/2002,RFC,2026,GF,,,,,,,
Richmond,27,Noah Roberts-Thomson,2007-03-29,181.0,Midfield,0,19yr,Sturt,2027.0,Unknown,2025.0,National,3.0,54.0,,,,,,,,,,,,
Richmond,5,Jack Ross,2000-09-03,187.0,MidfieldForward,98,25yr 7mth,Oakleigh Chargers,2028.0,Unrestricted Free Agent,2018.0,National,2.0,43.0,2.57,J.Ross 3/9/2000,RFC,2026,M,,,,,,,
Richmond,32,Samson Ryan,2000-12-09,206.0,Ruck,26,25yr 4mth,Lions Academy,2027.0,Non-Free Agent,2020.0,National,2.0,40.0,1.61,S.Ryan 9/12/2000,RFC,2025,R,,,,,,,
Richmond,15,Jayden Short,1996-01-24,178.0,Defender,195,30yr 2mth,Northern Knights,2027.0,Unrestricted Free Agent,2014.0,Rookie,1.0,11.0,2.56,J.Short 24/1/1996,RFC,2026,GD,,,,,,,
Richmond,38,Thomas Sims,2006-05-12,199.0,Forward,11,19yr 11mth,Northern Knights,2027.0,Non-Free Agent,2024.0,National,1.0,28.0,2.12,T.Sims 12/5/2006,RFC,2025,KF,,,,,,,
Richmond,16,Josh Smillie,2006-05-17,195.0,Midfield,0,19yr 10mth,Eastern Ranges,2027.0,Non-Free Agent,2024.0,National,1.0,7.0,2.28,J.Smillie 17/5/2006,RFC VFL,2025,M,,,,,,,
Richmond,49,Kaleb Smith,2004-11-20,181.0,Defender,12,21yr 4mth,East Fremantle,2026.0,Non-Free Agent,2022.0,National,3.0,49.0,2.9,K.Smith 20/11/2004,RFC VFL,2026,GD,,,,,,,
Richmond,40,Tyler Sonsie,2003-01-27,181.0,MidfieldForward,44,23yr 2mth,Eastern Ranges,2026.0,Non-Free Agent,2021.0,National,2.0,28.0,2.04,T.Sonsie 27/1/2003,RFC,2026,M,,,,,,,
Richmond,14,Tim Taranto,1998-01-28,188.0,Midfield,178,28yr 2mth,Sandringham Dragons,2029.0,Non-Free Agent,2016.0,National,1.0,2.0,3.05,T.Taranto 28/1/1998,RFC,2026,M,,,,,,,
