Team,Jumper_No,Player,DOB,Height,Position,Games,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Overall_Rating,data_provider_id,Team_API,Position_API,Athleticism_Rating,Kicking_Rating,Marking_Rating,Handballing_Rating,Tackling & Pressure_Rating,Hit-Ups & Groundball_Rating,Ruck_Rating
Port Adelaide,5,Joe Berry,2006-04-18,181.0,Forward,14,19yr 11mth,Murray Bushrangers,2027.0,Non-Free Agent,2024.0,National,1.0,15.0,2.09,J.Berry 18/4/2006,PAFC,GF,,,,,,,
Port Adelaide,23,Will Brodie,1998-08-23,190.0,Midfield,54,27yr 6mth,Murray Bushrangers,2027.0,Non-Free Agent,2016.0,National,1.0,9.0,,,,,,,,,,,
Port Adelaide,7,Jase Burgoyne,2003-07-15,186.0,DefenderMidfield,58,22yr 8mth,Eagles,2029.0,Restricted Free Agent,2021.0,National,4.0,60.0,2.95,J.Burgoyne 15/7/2003,PAFC,W,,,,,,,
Port Adelaide,9,Zak Butters,2000-09-08,181.0,Midfield,141,25yr 6mth,Western Jets,2026.0,Restricted Free Agent,2018.0,National,1.0,12.0,3.2,Z.Butters 8/9/2000,PAFC,M,,,,,,,
Port Adelaide,33,Darcy Byrne-Jones,1995-09-20,181.0,Forward,223,30yr 6mth,Oakleigh Chargers,2026.0,Unrestricted Free Agent,2013.0,National,3.0,52.0,2.59,D.Byrne-Jones 20/9/1995,PAFC,GF,,,,,,,
Port Adelaide,26,Tom Cochrane,2006-01-27,182.0,Forward,3,20yr 1mth,Central District,2027.0,Non-Free Agent,2024.0,Rookie,1.0,13.0,2.01,T.Cochrane 27/1/2006,PAFC,GF,,,,,,,
Port Adelaide,28,Willem Drew,1998-10-01,188.0,Midfield,132,27yr 5mth,North Ballarat Rebels,2028.0,Unrestricted Free Agent,2016.0,National,2.0,33.0,2.41,W.Drew 1/10/1998,PAFC,M,,,,,,,
Port Adelaide,44,Corey Durdin,2002-04-14,173.0,Forward,66,23yr 11mth,Central Districts,2027.0,Non-Free Agent,2020.0,National,2.0,37.0,2.36,C.Durdin 14/4/2002,CFC,GF,,,,,,,
Port Adelaide,22,Logan Evans,2005-10-07,189.0,Defender,25,20yr 5mth,Port Adelaide,2028.0,Non-Free Agent,2024.0,Mid-Season,1.0,12.0,2.21,L.Evans 7/10/2005,PAFC,GD,,,,,,,
Port Adelaide,6,Kane Farrell,1999-03-17,182.0,Defender,116,27yr,Bendigo Pioneers,2030.0,Unrestricted Free Agent,2017.0,National,3.0,51.0,2.48,K.Farrell 17/3/1999,PAFC,GD,,,,,,,
Port Adelaide,19,Mitch Georgiades,2001-09-28,192.0,Forward,94,24yr 5mth,Subiaco,2027.0,Restricted Free Agent,2019.0,National,1.0,18.0,2.96,M.Georgiades 28/9/2001,PAFC,KF,,,,,,,
Port Adelaide,18,Jason Horne-Francis,2003-06-21,185.0,Midfield,82,22yr 9mth,South Adelaide,2028.0,Non-Free Agent,2021.0,National,1.0,1.0,2.81,J.Horne-Francis 21/6/2003,PAFC,M,,,,,,,
Port Adelaide,34,Lachlan Jones,2002-04-09,186.0,Defender,75,23yr 11mth,-,2026.0,Non-Free Agent,2020.0,National,1.0,16.0,,,,,,,,,,,
Port Adelaide,43,Josh Lai,2005-10-01,185.0,Midfield,0,20yr 5mth,Cheltenham,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Port Adelaide,50,Mani Liddy,2002-02-20,181.0,Midfield,9,24yr 1mth,Central Districts,2026.0,Non-Free Agent,2025.0,Mid-Season,2.0,16.0,2.15,M.Liddy 20/2/2002,PAFC,W,,,,,,,
Port Adelaide,30,Ollie Lord,2002-01-02,197.0,Forward,35,24yr 2mth,Sandringham Dragons,2026.0,Non-Free Agent,2020.0,National,3.0,49.0,1.96,O.Lord 2/1/2002,PAFC,KF,,,,,,,
Port Adelaide,36,Will Lorenz,2005-02-19,186.0,Midfield,8,21yr 1mth,Oakleigh Chargers,2026.0,Non-Free Agent,2023.0,National,4.0,57.0,2.34,W.Lorenz 19/2/2005,PAFC,W,,,,,,,
Port Adelaide,12,Jack Lukosius,2000-08-09,195.0,Forward,124,25yr 7mth,Woodville-West Torrens,2030.0,Non-Free Agent,2018.0,National,1.0,2.0,2.12,J.Lukosius 9/8/2000,PAFC,KF,,,,,,,
Port Adelaide,31,Ewan Mackinlay,2003-07-18,182.0,Midfield,3,22yr 8mth,North Adelaide,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,11.0,,,,,,,,,,,
Port Adelaide,4,Todd Marshall,1998-10-08,198.0,Forward,118,27yr 5mth,Murray Bushrangers,2029.0,Unrestricted Free Agent,2016.0,National,1.0,16.0,,,,,,,,,,,
Port Adelaide,3,Jackson Mead,2001-09-30,184.0,Midfield,65,24yr 5mth,Woodville West Torrens,2026.0,Non-Free Agent,2019.0,National,2.0,25.0,2.08,J.Mead 30/9/2001,PAFC,W,,,,,,,
Port Adelaide,11,Christian Moraes,2006-11-08,183.0,Midfield,14,19yr 4mth,Eastern Ranges,2027.0,Non-Free Agent,2024.0,National,2.0,38.0,1.92,C.Moraes 8/11/2006,PAFC,W,,,,,,,
Port Adelaide,42,Jacob Moss,2004-12-22,198.0,Defender,0,21yr 3mth,Sturt Sabres,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Port Adelaide,41,Balyn O'Brien,2007-01-26,187.0,Defender,0,19yr 1mth,Norwood,2026.0,Unknown,,,,,,,,,,,,,,,
Port Adelaide,2,Sam Powell-Pepper,1998-01-08,187.0,Forward,158,28yr 2mth,East Perth,2029.0,Unrestricted Free Agent,2016.0,National,1.0,18.0,2.91,S.Powell-Pepper 8/1/1998,PAFC,GF,,,,,,,
Port Adelaide,32,Harrison Ramm,2006-12-05,202.0,Defender,1,19yr 3mth,Glenelg,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,3.0,,,,,,,,,,,
Port Adelaide,27,Esava Ratugolea,1998-07-24,197.0,Defender,113,27yr 7mth,Murray Bushrangers,2028.0,Non-Free Agent,2016.0,National,3.0,43.0,3.21,E.Ratugolea 24/7/1998,PAFC,KD,,,,,,,
Port Adelaide,35,Joe Richards,1999-11-23,177.0,Forward,33,26yr 3mth,Wangaratta,2027.0,Non-Free Agent,2022.0,National,3.0,48.0,2.7,J.Richards 23/11/1999,PAFC,GF,,,,,,,
Port Adelaide,1,Connor Rozee,2000-01-22,185.0,DefenderMidfield,152,26yr 2mth,North Adelaide,2032.0,Unrestricted Free Agent,2018.0,National,1.0,5.0,3.34,C.Rozee 22/1/2000,PAFC,GD,,,,,,,
Port Adelaide,8,Josh Sinn,2003-01-07,187.0,Defender,30,23yr 2mth,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,1.0,12.0,1.77,J.Sinn 7/1/2003,PAFC,GD,,,,,,,
Port Adelaide,13,Ivan Soldo,1996-04-14,204.0,ForwardRuck,66,29yr 11mth,Daramalan College,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Port Adelaide,24,Jordon Sweet,1998-02-02,206.0,Ruck,48,28yr 1mth,North Adelaide,2026.0,Non-Free Agent,2018.0,Rookie,2.0,23.0,2.42,J.Sweet 2/2/1998,PAFC,R,,,,,,,
Port Adelaide,38,Dante Visentini,2003-02-13,202.0,Ruck,15,23yr 1mth,Sandringham Dragons,2027.0,Non-Free Agent,2021.0,National,4.0,56.0,1.97,D.Visentini 13/2/2003,PAFC,R,,,,,,,
Port Adelaide,45,Xavier Walsh,2005-09-06,195.0,Forward,0,20yr 6mth,East Perth,2026.0,Non-Free Agent,2023.0,Rookie,1.0,13.0,,,,,,,,,,,
Port Adelaide,37,Jack Watkins,2000-01-01,,Midfield,2,26yr 2mth,Port Adelaide,2026.0,Unknown,2025.0,Rookie,1.0,4.0,,,,,,,,,,,
Port Adelaide,15,Jacob Wehr,1998-07-05,185.0,DefenderMidfield,41,27yr 8mth,Woodville-west Torrens,2028.0,Unrestricted Free Agent,2024.0,Rookie,2.0,22.0,2.44,J.Wehr 5/7/1998,GWS,W,,,,,,,
Port Adelaide,17,Jack Whitlock,2006-05-16,200.0,Forward,6,19yr 10mth,Murray Bushrangers,2027.0,Non-Free Agent,2024.0,National,2.0,33.0,1.9,J.Whitlock 16/5/2006,PAFC,KF,,,,,,,
Port Adelaide,16,Oliver Wines,1994-10-07,187.0,Midfield,273,31yr 5mth,Bendigo Pioneers,2026.0,Unrestricted Free Agent,2012.0,National,1.0,7.0,,,,,,,,,,,
Port Adelaide,39,Mitch Zadow,2004-03-11,180.0,Forward,0,22yr,East Fremantle,2026.0,Unknown,,,,,,,,,,,,,,,
Port Adelaide,25,Brandon Zerk-Thatcher,1998-08-25,195.0,Defender,90,27yr 6mth,Sturt,2026.0,Non-Free Agent,2017.0,National,4.0,66.0,2.41,B.Zerk-Thatcher 25/8/1998,PAFC,KD,,,,,,,
Richmond,29,Jasper Alger,2006-12-17,183.0,Forward,4,19yr 3mth,Oakleigh Chargers,2026.0,Non-Free Agent,2024.0,National,4.0,58.0,1.84,J.Alger 17/12/2006,RFC,GF,,,,,,,
Richmond,34,Harry Armstrong,2006-06-14,195.0,Forward,10,19yr 9mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,23.0,1.96,H.Armstrong 14/6/2006,RFC,KF,,,,,,,
Richmond,21,Noah Balta,1999-10-23,194.0,DefenderForward,119,26yr 4mth,Calder Cannons,2032.0,Unrestricted Free Agent,2017.0,National,2.0,25.0,2.25,N.Balta 23/10/1999,RFC,KD,,,,,,,
Richmond,6,Sam Banks,2003-04-02,187.0,Defender,45,22yr 11mth,Tasmania Devils,2027.0,Non-Free Agent,2021.0,National,2.0,29.0,2.5,S.Banks 2/4/2003,RFC,GD,,,,,,,
Richmond,35,Nathan Broad,1993-04-15,192.0,Defender,172,32yr 11mth,Swan Districts,2026.0,Unrestricted Free Agent,2015.0,National,5.0,67.0,2.49,N.Broad 15/4/1993,RFC,GD,,,,,,,
Richmond,30,Tom Brown,2003-07-30,193.0,Defender,43,22yr 7mth,Murray Bushrangers,2027.0,Non-Free Agent,2021.0,National,1.0,17.0,2.34,T.Brown 30/7/2003,RFC,GD,,,,,,,
Richmond,44,Seth Campbell,2004-12-29,182.0,Forward,45,21yr 2mth,Tasmania Devils,2029.0,Non-Free Agent,2022.0,Rookie,1.0,12.0,2.74,S.Campbell 29/12/2004,RFC,GF,,,,,,,
Richmond,23,Judson Clarke,2003-10-17,180.0,Forward,17,22yr 5mth,Dandenong Stingrays,2026.0,Non-Free Agent,2021.0,National,2.0,30.0,,,,,,,,,,,
Richmond,22,Sam Cumming,2007-07-27,184.0,Midfield,0,18yr 7mth,North Adelaide,2028.0,Unknown,2025.0,National,1.0,7.0,,,,,,,,,,,
Richmond,8,Jonty Faull,2006-02-01,195.0,Forward,17,20yr 1mth,Greater Western Victoria Rebels,2027.0,Non-Free Agent,2024.0,National,1.0,14.0,2.02,J.Faull 1/2/2006,RFC,KF,,,,,,,
Richmond,43,Liam Fawcett,2005-04-22,197.0,Forward,1,20yr 11mth,Central District,2026.0,Non-Free Agent,2023.0,National,2.0,43.0,,,,,,,,,,,
Richmond,18,Josh Gibcus,2003-04-04,196.0,Defender,22,22yr 11mth,GWV Rebels,2029.0,Restricted Free Agent,2021.0,National,1.0,9.0,,,,,,,,,,,
Richmond,50,Campbell Gray,2003-08-01,195.0,Defender,4,22yr 7mth,Essendon VFL,2027.0,Non-Free Agent,2024.0,Mid-Season,2.0,16.0,,,,,,,,,,,
Richmond,48,Steely Green,2004-01-09,179.0,Forward,27,22yr 2mth,South Fremantle,2026.0,Non-Free Agent,2022.0,National,4.0,55.0,2.03,S.Green 9/1/2004,RFC,GF,,,,,,,
Richmond,24,Samuel Grlj,2007-07-26,182.0,DefenderMidfield,2,18yr 7mth,Oakleigh Chargers,2028.0,Unknown,2025.0,National,1.0,8.0,,,,,,,,,,,
Richmond,47,Oliver Hayes-Brown,2000-04-28,208.0,Ruck,0,25yr 10mth,Perth Wildcats,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Richmond,2,Jacob Hopper,1997-02-06,187.0,Midfield,167,29yr 1mth,North Ballarat Rebels,2029.0,Non-Free Agent,2015.0,National,1.0,7.0,2.62,J.Hopper 6/2/1997,RFC,M,,,,,,,
Richmond,10,Taj Hotton,2006-06-17,182.0,Forward,7,19yr 9mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,12.0,2.69,T.Hotton 17/6/2006,RFC,GF,,,,,,,
Richmond,4,Sam Lalor,2006-08-30,188.0,Forward,13,19yr 6mth,Greater Western Victoria Rebels,2027.0,Non-Free Agent,2024.0,National,1.0,1.0,2.78,S.Lalor 30/8/2006,RFC,GF,,,,,,,
Richmond,42,Mykelti Lefau,1998-06-22,195.0,Forward,12,27yr 9mth,Rugby League,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
Richmond,19,Tom Lynch,1992-10-31,199.0,Forward,238,33yr 4mth,Dandenong Stingrays,2026.0,Restricted Free Agent,2010.0,National,1.0,11.0,2.66,T.Lynch 31/10/1992,RFC,KF,,,,,,,
Richmond,7,Rhyan Mansell,2000-06-04,180.0,Forward,74,25yr 9mth,Woodville West-Torrens,2026.0,Non-Free Agent,,,,,2.6,R.Mansell 4/6/2000,RFC,GF,,,,,,,
Richmond,28,Kane McAuliffe,2005-03-01,187.0,Midfield,15,21yr,North Adelaide,2027.0,Non-Free Agent,2023.0,National,2.0,40.0,2.56,K.McAuliffe 1/3/2005,RFC,M,,,,,,,
Richmond,12,Ben Miller,1999-08-31,198.0,Defender,71,26yr 6mth,Subiaco,2027.0,Unrestricted Free Agent,2017.0,National,4.0,63.0,2.47,B.Miller 31/8/1999,RFC,KD,,,,,,,
Richmond,25,Toby Nankervis,1994-08-12,199.0,Ruck,181,31yr 7mth,North Launceston,2026.0,Unrestricted Free Agent,2013.0,National,2.0,35.0,2.65,T.Nankervis 12/8/1994,RFC,R,,,,,,,
Richmond,26,Zane Peucker,2007-12-04,180.0,MidfieldForward,0,18yr 3mth,Woodville-West Torrens,2027.0,Unknown,2025.0,National,2.0,31.0,,,,,,,,,,,
Richmond,3,Dion Prestia,1992-10-12,175.0,Midfield,238,33yr 5mth,Calder Cannons,2026.0,Unrestricted Free Agent,2010.0,National,1.0,9.0,2.49,D.Prestia 12/10/1992,RFC,M,,,,,,,
Richmond,13,Hugo Ralphsmith,2001-11-09,187.0,Midfield,64,24yr 4mth,Sandringham Dragons,2026.0,Non-Free Agent,2019.0,National,3.0,46.0,2.56,H.Ralphsmith 9/11/2001,RFC,W,,,,,,,
Richmond,33,Patrick Retschko,2006-02-28,186.0,Midfield,0,20yr,Oakleigh Chargers,2026.0,Non-Free Agent,2024.0,Rookie,2.0,23.0,,,,,,,,,,,
Richmond,17,Maurice Rioli,2002-09-01,179.0,Forward,51,23yr 6mth,Oakleigh,2026.0,Non-Free Agent,2020.0,National,3.0,51.0,2.16,M.Rioli 1/9/2002,RFC,GF,,,,,,,
Richmond,27,Noah Roberts-Thomson,2007-03-29,181.0,Midfield,0,18yr 11mth,Sturt,2027.0,Unknown,2025.0,National,3.0,54.0,,,,,,,,,,,
Richmond,5,Jack Ross,2000-09-03,187.0,MidfieldForward,95,25yr 6mth,Oakleigh Chargers,2028.0,Unrestricted Free Agent,2018.0,National,2.0,43.0,2.42,J.Ross 3/9/2000,RFC,M,,,,,,,
Richmond,32,Samson Ryan,2000-12-09,206.0,Ruck,25,25yr 3mth,Lions Academy,2027.0,Non-Free Agent,2020.0,National,2.0,40.0,1.61,S.Ryan 9/12/2000,RFC,R,,,,,,,
Richmond,15,Jayden Short,1996-01-24,178.0,Defender,192,30yr 1mth,Northern Knights,2027.0,Unrestricted Free Agent,2014.0,Rookie,1.0,11.0,2.53,J.Short 24/1/1996,RFC,GD,,,,,,,
Richmond,38,Thomas Sims,2006-05-12,199.0,Forward,11,19yr 10mth,Northern Knights,2027.0,Non-Free Agent,2024.0,National,1.0,28.0,2.12,T.Sims 12/5/2006,RFC,KF,,,,,,,
Richmond,16,Josh Smillie,2006-05-17,195.0,Midfield,0,19yr 10mth,Eastern Ranges,2027.0,Non-Free Agent,2024.0,National,1.0,7.0,,,,,,,,,,,
Richmond,49,Kaleb Smith,2004-11-20,181.0,Defender,12,21yr 4mth,East Fremantle,2026.0,Non-Free Agent,2022.0,National,3.0,49.0,2.19,K.Smith 20/11/2004,RFC,GD,,,,,,,
Richmond,40,Tyler Sonsie,2003-01-27,181.0,MidfieldForward,41,23yr 1mth,Eastern Ranges,2026.0,Non-Free Agent,2021.0,National,2.0,28.0,1.88,T.Sonsie 27/1/2003,RFC,M,,,,,,,
Richmond,14,Tim Taranto,1998-01-28,188.0,Midfield,175,28yr 1mth,Sandringham Dragons,2029.0,Non-Free Agent,2016.0,National,1.0,2.0,2.83,T.Taranto 28/1/1998,RFC,M,,,,,,,
Richmond,11,Luke Trainor,2006-04-10,193.0,Defender,21,19yr 11mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,21.0,2.21,L.Trainor 10/4/2006,RFC,GD,,,,,,,
Richmond,36,James Trezise,2002-06-15,188.0,Midfield,26,23yr 9mth,Richmond,2026.0,Non-Free Agent,2023.0,Mid-Season,2.0,13.0,2.27,J.Trezise 15/6/2002,RFC,W,,,,,,,
Richmond,1,Nick Vlastuin,1994-04-19,187.0,Defender,256,31yr 11mth,Northern Knights,2026.0,Unrestricted Free Agent,2012.0,National,1.0,9.0,2.99,N.Vlastuin 19/4/1994,RFC,GD,,,,,,,
St Kilda,46,Eamonn Armstrong,2006-07-26,191.0,Defender,0,19yr 7mth,Meath GAA,2026.0,Non-Free Agent,,,,,,,,,,,,,,,
St Kilda,36,Charlie Banfield,2007-07-18,192.0,MidfieldForward,0,18yr 8mth,Claremont,2027.0,Unknown,2025.0,National,3.0,41.0,,,,,,,,,,,
St Kilda,28,James Barrat,2006-11-23,194.0,DefenderForward,0,19yr 3mth,Bendigo Pioneers,2027.0,Non-Free Agent,2024.0,National,2.0,32.0,,,,,,,,,,,
St Kilda,38,Hugh Boxshall,2006-07-11,188.0,Midfield,14,19yr 8mth,Claremont,2028.0,Non-Free Agent,2024.0,National,3.0,45.0,2.44,H.Boxshall 11/7/2006,SKFC,W,,,,,,,
St Kilda,16,Daniel Butler,1996-06-03,182.0,Forward,151,29yr 9mth,North Ballarat Rebels,2026.0,Non-Free Agent,2014.0,National,4.0,67.0,,,,,,,,,,,
St Kilda,13,Ryan Byrnes,2001-05-03,181.0,Defender,80,24yr 10mth,Sandringham Dragons,2027.0,Unrestricted Free Agent,2025.0,National,5.0,58.0,2.34,R.Byrnes 3/5/2001,SKFC,GD,,,,,,,
St Kilda,47,Anthony Caminiti,2003-12-09,196.0,Defender,59,22yr 3mth,Northern Knights,2027.0,Non-Free Agent,,,,,2.61,A.Caminiti 9/12/2003,SKFC,KD,,,,,,,
St Kilda,18,Jack Carroll,2002-12-20,188.0,Midfield,27,23yr 3mth,East Fremantle,2026.0,Unrestricted Free Agent,2020.0,National,2.0,41.0,,,,,,,,,,,
St Kilda,11,Hunter Clark,1999-03-26,186.0,Midfield,111,26yr 11mth,Dandenong Stingrays,2027.0,Unrestricted Free Agent,2017.0,National,1.0,7.0,2.44,H.Clark 26/3/1999,SKFC,M,,,,,,,
St Kilda,4,Lance Collard,2005-03-26,185.0,Forward,15,20yr 11mth,Subiaco,2027.0,Non-Free Agent,2023.0,National,1.0,28.0,1.87,L.Collard 26/3/2005,SKFC,GF,,,,,,,
St Kilda,21,Tom De Koning,1999-07-16,201.0,Ruck,103,26yr 8mth,Dandenong Stingrays,2033.0,Restricted Free Agent,2017.0,National,2.0,30.0,2.78,T.De Koning 16/7/1999,CFC,R,,,,,,,
St Kilda,30,Alex Dodson,2006-06-15,203.0,Forward,1,19yr 9mth,Sturt,2026.0,Non-Free Agent,2024.0,National,3.0,53.0,,,,,,,,,,,
St Kilda,15,Paddy Dow,1999-10-16,184.0,Midfield,83,26yr 5mth,Bendigo Pioneers,2026.0,Non-Free Agent,2017.0,National,1.0,3.0,,,,,,,,,,,
St Kilda,37,Kye Fincher,2007-11-18,186.0,DefenderMidfield,0,18yr 4mth,Sandringham Dragons,2027.0,Unknown,2025.0,National,3.0,52.0,,,,,,,,,,,
St Kilda,9,Sam Flanders,2001-07-24,183.0,Forward,92,24yr 7mth,Gippsland Power,2031.0,Non-Free Agent,2019.0,National,1.0,11.0,2.98,S.Flanders 24/7/2001,GCFC,GF,,,,,,,
St Kilda,34,Hugo Garcia,2005-05-22,185.0,Midfield,29,20yr 10mth,Calder Cannons,2027.0,Non-Free Agent,2023.0,National,3.0,50.0,2.24,H.Garcia 22/5/2005,SKFC,M,,,,,,,
St Kilda,40,Max Hall,2002-04-15,183.0,Forward,26,23yr 11mth,Box Hill,2027.0,Non-Free Agent,2024.0,Mid-Season,1.0,4.0,3.01,M.Hall 15/4/2002,SKFC,GF,,,,,,,
St Kilda,24,Angus Hastie,2005-09-19,190.0,Defender,14,20yr 6mth,Geelong Falcons,2027.0,Non-Free Agent,2023.0,National,2.0,33.0,1.98,A.Hastie 19/9/2005,SKFC,GD,,,,,,,
St Kilda,23,Liam Henry,2001-08-28,180.0,Forward,61,24yr 6mth,Claremont,2027.0,Non-Free Agent,2019.0,National,1.0,9.0,1.87,L.Henry 28/8/2001,SKFC,GF,,,,,,,
St Kilda,1,Jack Higgins,1999-03-19,178.0,Forward,148,27yr,Oakleigh Chargers,2029.0,Unrestricted Free Agent,2017.0,National,1.0,17.0,2.55,J.Higgins 19/3/1999,SKFC,GF,,,,,,,
St Kilda,8,Bradley Hill,1993-07-09,182.0,MidfieldForward,280,32yr 8mth,West Perth,2027.0,Restricted Free Agent,2011.0,National,2.0,33.0,2.25,B.Hill 9/7/1993,SKFC,M,,,,,,,
St Kilda,20,Dougal Howard,1996-03-25,199.0,Defender,138,29yr 11mth,Murray Bushrangers,2026.0,Non-Free Agent,2014.0,National,3.0,56.0,2.24,D.Howard 25/3/1996,SKFC,KD,,,,,,,
St Kilda,17,Isaac Keeler,2004-04-23,198.0,Forward,12,21yr 10mth,North Adelaide,2026.0,Non-Free Agent,2022.0,National,3.0,44.0,2.07,I.Keeler 23/4/2004,SKFC,KF,,,,,,,
St Kilda,12,Max King,2000-07-07,202.0,Forward,83,25yr 8mth,Sandringham Dragons,2032.0,Unrestricted Free Agent,2018.0,National,1.0,4.0,,,,,,,,,,,
St Kilda,6,Jackson Macrae,1994-08-03,192.0,Midfield,272,31yr 7mth,Oakleigh Chargers,2027.0,Unrestricted Free Agent,2012.0,National,1.0,6.0,,,,,,,,,,,
St Kilda,19,Rowan Marshall,1995-11-24,201.0,Ruck,158,30yr 3mth,North Ballarat,2027.0,Unrestricted Free Agent,2016.0,Rookie,1.0,10.0,2.88,R.Marshall 24/11/1995,SKFC,R,,,,,,,
St Kilda,42,Kobe McDonald,2007-12-08,193.0,Defender,0,18yr 3mth,Mayo GAA,2027.0,Unknown,,,,,,,,,,,,,,,
St Kilda,45,Liam O'Connell,2003-03-04,189.0,Defender,7,23yr,Ireland,2026.0,Non-Free Agent,,,,,2.06,L.O'Connell 4/3/2003,SKFC,GD,,,,,,,
St Kilda,10,Mitchito Owens,2003-09-24,191.0,Forward,75,22yr 5mth,Sandringham Dragons,2029.0,Restricted Free Agent,2021.0,National,2.0,33.0,,,,,,,,,,,
St Kilda,25,Mattaes Phillipou,2004-12-27,190.0,Forward,47,21yr 2mth,Eagles,2028.0,Non-Free Agent,2022.0,National,1.0,10.0,1.89,M.Phillipou 27/12/2004,SKFC,GF,,,,,,,
St Kilda,31,Liam Ryan,1996-10-02,181.0,Forward,128,29yr 5mth,Subiaco,2028.0,Non-Free Agent,2017.0,National,2.0,26.0,2.7,L.Ryan 2/10/1996,WCFC,GF,,,,,,,
St Kilda,33,Patrick Said,2006-04-24,180.0,MidfieldForward,0,19yr 10mth,Calder Cannons,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,5.0,,,,,,,,,,,
St Kilda,43,Cooper Sharman,2000-07-25,193.0,Forward,73,25yr 7mth,Woodville-West Torrens,2026.0,Non-Free Agent,2021.0,Mid-Season,2.0,20.0,2.84,C.Sharman 25/7/2000,SKFC,KF,,,,,,,
St Kilda,3,Jack Silvagni,1997-12-17,194.0,Defender,131,28yr 3mth,Oakleigh Chargers,2030.0,Unrestricted Free Agent,2015.0,National,4.0,53.0,3.03,J.Silvagni 17/12/1997,CFC,KD,,,,,,,
St Kilda,35,Jack Sinclair,1995-02-12,181.0,Defender,213,31yr 1mth,Oakleigh Chargers,2027.0,Unrestricted Free Agent,2014.0,Rookie,1.0,1.0,3.2,J.Sinclair 12/2/1995,SKFC,GD,,,,,,,
St Kilda,14,Liam Stocker,2000-01-23,184.0,Defender,85,26yr 1mth,Sandringham Dragons,2026.0,Unrestricted Free Agent,2018.0,National,1.0,19.0,2.15,L.Stocker 23/1/2000,SKFC,GD,,,,,,,
St Kilda,26,Alix Tauru,2006-11-16,193.0,Defender,13,19yr 4mth,Gippsland Power,2027.0,Non-Free Agent,2024.0,National,1.0,10.0,2.36,A.Tauru 16/11/2006,SKFC,KD,,,,,,,
St Kilda,5,Tobie Travaglia,2006-10-26,187.0,DefenderMidfield,12,19yr 4mth,Bendigo Pioneers,2027.0,Non-Free Agent,2024.0,National,1.0,8.0,2.06,T.Travaglia 26/10/2006,SKFC,GD,,,,,,,
St Kilda,7,Nasiah Wanganeen-Milera,2003-02-22,187.0,Defender,89,23yr 1mth,Glenelg,2027.0,Non-Free Agent,2021.0,National,1.0,11.0,3.24,N.Wanganeen-Milera 22/2/2003,SKFC,GD,,,,,,,
St Kilda,44,Callum Wilkie,1996-03-10,191.0,Defender,158,30yr,North Adelaide,2029.0,Unrestricted Free Agent,2018.0,Rookie,1.0,3.0,2.97,C.Wilkie 10/3/1996,SKFC,KD,,,,,,,
St Kilda,22,Darcy Wilson,2005-08-18,185.0,MidfieldForward,44,20yr 7mth,Murray Bushrangers,2026.0,Non-Free Agent,2023.0,National,1.0,18.0,2.0,D.Wilson 18/8/2005,SKFC,M,,,,,,,
St Kilda,2,Marcus Windhager,2003-05-16,185.0,Midfield,78,22yr 10mth,Sandringham Dragons,2029.0,Restricted Free Agent,2021.0,National,3.0,47.0,2.45,M.Windhager 16/5/2003,SKFC,M,,,,,,,
St Kilda,32,Mason Wood,1993-09-13,192.0,MidfieldForward,159,32yr 6mth,Geelong Falcons,2027.0,Unrestricted Free Agent,2012.0,National,2.0,41.0,2.38,M.Wood 13/9/1993,SKFC,M,,,,,,,
Sydney,3,Taylor Adams,1993-09-20,181.0,Forward,229,32yr 6mth,Geelong Falcons,2026.0,Non-Free Agent,2011.0,National,1.0,13.0,2.35,T.Adams 20/9/1993,SYFC,GF,,,,,,,
Sydney,36,Joel Amartey,1999-09-02,195.0,Forward,64,26yr 6mth,Sandringham Dragons,2026.0,Restricted Free Agent,2017.0,Rookie,2.0,28.0,2.55,J.Amartey 2/9/1999,SYFC,KF,,,,,,,
Sydney,20,Riak Andrew,2005-02-17,193.0,Defender,0,21yr 1mth,Dandenong Stingrays,2027.0,Non-Free Agent,2024.0,National,3.0,55.0,,,,,,,,,,,
Sydney,26,Riley Bice,2000-09-26,185.0,Defender,19,25yr 5mth,Werribee,2028.0,Non-Free Agent,2024.0,National,3.0,41.0,2.51,R.Bice 26/9/2000,SYFC,GD,,,,,,,
Sydney,22,Nick Blakey,2000-02-27,196.0,Defender,154,26yr,UNSW,2031.0,Unrestricted Free Agent,2018.0,National,1.0,10.0,2.91,N.Blakey 27/2/2000,SYFC,GD,,,,,,,
