Team,Jumper,Player,DOB,Height,Position,Matches_Career,Age,Origin,Contract_Expiry,FA_Status,Draft_Year,Draft_Type,Draft_Round,Draft_Pick,Position_Clean,Age_Decimal,Season,Matches_Current
Richmond,17,Maurice Rioli,2002-09-01,179.0,Forward,50,23yr 6mth,Oakleigh,2026.0,Non-Free Agent,2020.0,National,3.0,51.0,Forward,23.0,2026,1
Richmond,27,Noah Roberts-Thomson,2007-03-29,181.0,Midfield,0,18yr 11mth,Sturt,2027.0,Unknown,2025.0,National,3.0,54.0,Midfielder,18.0,2026,0
Richmond,5,Jack Ross,2000-09-03,187.0,MidfieldForward,94,25yr 6mth,Oakleigh Chargers,2028.0,Unrestricted Free Agent,2018.0,National,2.0,43.0,Mid-Forward,25.0,2026,1
Richmond,32,Samson Ryan,2000-12-09,206.0,Ruck,25,25yr 3mth,Lions Academy,2027.0,Non-Free Agent,2020.0,National,2.0,40.0,Ruck,25.0,2026,0
Richmond,15,Jayden Short,1996-01-24,178.0,Defender,191,30yr 1mth,Northern Knights,2027.0,Unrestricted Free Agent,2014.0,Rookie,1.0,11.0,Defender,30.0,2026,1
Richmond,38,Thomas Sims,2006-05-12,199.0,Forward,11,19yr 10mth,Northern Knights,2027.0,Non-Free Agent,2024.0,National,1.0,28.0,Forward,19.0,2026,0
Richmond,16,Josh Smillie,2006-05-17,195.0,Midfield,0,19yr 9mth,Eastern Ranges,2027.0,Non-Free Agent,2024.0,National,1.0,7.0,Midfielder,19.0,2026,0
Richmond,49,Kaleb Smith,2004-11-20,181.0,Defender,12,21yr 3mth,East Fremantle,2026.0,Non-Free Agent,2022.0,National,3.0,49.0,Defender,21.0,2026,0
Richmond,40,Tyler Sonsie,2003-01-27,181.0,MidfieldForward,40,23yr 1mth,Eastern Ranges,2026.0,Non-Free Agent,2021.0,National,2.0,28.0,Mid-Forward,23.0,2026,0
Richmond,14,Tim Taranto,1998-01-28,188.0,Midfield,174,28yr 1mth,Sandringham Dragons,2029.0,Non-Free Agent,2016.0,National,1.0,2.0,Midfielder,28.0,2026,1
Richmond,11,Luke Trainor,2006-04-10,193.0,Defender,21,19yr 11mth,Sandringham Dragons,2027.0,Non-Free Agent,2024.0,National,1.0,21.0,Defender,19.0,2026,0
Richmond,36,James Trezise,2002-06-15,188.0,Midfield,25,23yr 8mth,Richmond,2026.0,Non-Free Agent,2023.0,Mid-Season,2.0,13.0,Midfielder,23.0,2026,1
Richmond,1,Nick Vlastuin,1994-04-19,187.0,Defender,255,31yr 10mth,Northern Knights,2026.0,Unrestricted Free Agent,2012.0,National,1.0,9.0,Defender,31.0,2026,0
St Kilda,46,Eamonn Armstrong,2006-07-26,191.0,Defender,0,19yr 7mth,Meath GAA,2026.0,Non-Free Agent,,,,,Defender,19.0,2026,0
St Kilda,36,Charlie Banfield,2007-07-18,192.0,MidfieldForward,0,18yr 7mth,Claremont,2027.0,Unknown,2025.0,National,3.0,41.0,Mid-Forward,18.0,2026,0
St Kilda,28,James Barrat,2006-11-23,194.0,DefenderForward,0,19yr 3mth,Bendigo Pioneers,2027.0,Non-Free Agent,2024.0,National,2.0,32.0,Defender,19.0,2026,0
St Kilda,38,Hugh Boxshall,2006-07-11,188.0,Midfield,12,19yr 8mth,Claremont,2028.0,Non-Free Agent,2024.0,National,3.0,45.0,Midfielder,19.0,2026,1
St Kilda,16,Daniel Butler,1996-06-03,182.0,Forward,151,29yr 9mth,North Ballarat Rebels,2026.0,Non-Free Agent,2014.0,National,4.0,67.0,Forward,29.0,2026,0
St Kilda,13,Ryan Byrnes,2001-05-03,181.0,Defender,80,24yr 10mth,Sandringham Dragons,2027.0,Unrestricted Free Agent,2025.0,National,5.0,58.0,Defender,24.0,2026,0
St Kilda,47,Anthony Caminiti,2003-12-09,196.0,Defender,57,22yr 3mth,Northern Knights,2026.0,Non-Free Agent,,,,,Defender,22.0,2026,1
St Kilda,18,Jack Carroll,2002-12-20,188.0,Midfield,25,23yr 2mth,East Fremantle,2026.0,Unrestricted Free Agent,2020.0,National,2.0,41.0,Midfielder,23.0,2026,1
St Kilda,11,Hunter Clark,1999-03-26,186.0,Midfield,111,26yr 11mth,Dandenong Stingrays,2027.0,Unrestricted Free Agent,2017.0,National,1.0,7.0,Midfielder,26.0,2026,0
St Kilda,4,Lance Collard,2005-03-26,185.0,Forward,15,20yr 11mth,Subiaco,2027.0,Non-Free Agent,2023.0,National,1.0,28.0,Forward,20.0,2026,0
St Kilda,21,Tom De Koning,1999-07-16,201.0,Ruck,101,26yr 7mth,Dandenong Stingrays,2033.0,Restricted Free Agent,2017.0,National,2.0,30.0,Ruck,26.0,2026,1
St Kilda,30,Alex Dodson,2006-06-15,203.0,Forward,1,19yr 8mth,Sturt,2026.0,Non-Free Agent,2024.0,National,3.0,53.0,Forward,19.0,2026,0
St Kilda,15,Paddy Dow,1999-10-16,184.0,Midfield,83,26yr 4mth,Bendigo Pioneers,2026.0,Non-Free Agent,2017.0,National,1.0,3.0,Midfielder,26.0,2026,0
St Kilda,37,Kye Fincher,2007-11-18,186.0,DefenderMidfield,0,18yr 3mth,Sandringham Dragons,2027.0,Unknown,2025.0,National,3.0,52.0,Defender,18.0,2026,0
St Kilda,9,Sam Flanders,2001-07-24,183.0,Forward,90,24yr 7mth,Gippsland Power,2031.0,Non-Free Agent,2019.0,National,1.0,11.0,Forward,24.0,2026,1
St Kilda,34,Hugo Garcia,2005-05-22,185.0,Midfield,27,20yr 9mth,Calder Cannons,2027.0,Non-Free Agent,2023.0,National,3.0,50.0,Midfielder,20.0,2026,1
St Kilda,40,Max Hall,2002-04-15,183.0,Forward,24,23yr 10mth,Box Hill,2027.0,Non-Free Agent,2024.0,Mid-Season,1.0,4.0,Forward,23.0,2026,1
St Kilda,24,Angus Hastie,2005-09-19,190.0,Defender,14,20yr 5mth,Geelong Falcons,2027.0,Non-Free Agent,2023.0,National,2.0,33.0,Defender,20.0,2026,0
St Kilda,23,Liam Henry,2001-08-28,180.0,Forward,61,24yr 6mth,Claremont,2027.0,Non-Free Agent,2019.0,National,1.0,9.0,Forward,24.0,2026,0
St Kilda,1,Jack Higgins,1999-03-19,178.0,Forward,146,26yr 11mth,Oakleigh Chargers,2029.0,Unrestricted Free Agent,2017.0,National,1.0,17.0,Forward,26.0,2026,1
St Kilda,8,Bradley Hill,1993-07-09,182.0,MidfieldForward,278,32yr 8mth,West Perth,2027.0,Restricted Free Agent,2011.0,National,2.0,33.0,Mid-Forward,32.0,2026,1
St Kilda,20,Dougal Howard,1996-03-25,199.0,Defender,138,29yr 11mth,Murray Bushrangers,2026.0,Non-Free Agent,2014.0,National,3.0,56.0,Defender,29.0,2026,0
St Kilda,17,Isaac Keeler,2004-04-23,198.0,Forward,11,21yr 10mth,North Adelaide,2026.0,Non-Free Agent,2022.0,National,3.0,44.0,Forward,21.0,2026,0
St Kilda,12,Max King,2000-07-07,202.0,Forward,83,25yr 8mth,Sandringham Dragons,2032.0,Unrestricted Free Agent,2018.0,National,1.0,4.0,Forward,25.0,2026,0
St Kilda,6,Jackson Macrae,1994-08-03,192.0,Midfield,271,31yr 7mth,Oakleigh Chargers,2027.0,Unrestricted Free Agent,2012.0,National,1.0,6.0,Midfielder,31.0,2026,1
St Kilda,19,Rowan Marshall,1995-11-24,201.0,Ruck,157,30yr 3mth,North Ballarat,2027.0,Unrestricted Free Agent,2016.0,Rookie,1.0,10.0,Ruck,30.0,2026,1
St Kilda,42,Kobe McDonald,2007-12-08,193.0,Defender,0,18yr 3mth,Mayo GAA,2027.0,Unknown,,,,,Defender,18.0,2026,0
St Kilda,45,Liam O'Connell,2003-03-04,189.0,Defender,7,23yr,Ireland,2026.0,Non-Free Agent,,,,,Defender,23.0,2026,0
St Kilda,10,Mitchito Owens,2003-09-24,191.0,Forward,73,22yr 5mth,Sandringham Dragons,2029.0,Restricted Free Agent,2021.0,National,2.0,33.0,Forward,22.0,2026,1
St Kilda,25,Mattaes Phillipou,2004-12-27,190.0,Forward,45,21yr 2mth,Eagles,2028.0,Non-Free Agent,2022.0,National,1.0,10.0,Forward,21.0,2026,1
St Kilda,31,Liam Ryan,1996-10-02,181.0,Forward,126,29yr 5mth,Subiaco,2028.0,Non-Free Agent,2017.0,National,2.0,26.0,Forward,29.0,2026,1
St Kilda,33,Patrick Said,2006-04-24,180.0,MidfieldForward,0,19yr 10mth,Calder Cannons,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,5.0,Mid-Forward,19.0,2026,0
St Kilda,43,Cooper Sharman,2000-07-25,193.0,Forward,71,25yr 7mth,Woodville-West Torrens,2026.0,Non-Free Agent,2021.0,Mid-Season,2.0,20.0,Forward,25.0,2026,1
St Kilda,3,Jack Silvagni,1997-12-17,194.0,Defender,129,28yr 2mth,Oakleigh Chargers,2030.0,Unrestricted Free Agent,2015.0,National,4.0,53.0,Defender,28.0,2026,1
St Kilda,35,Jack Sinclair,1995-02-12,181.0,Defender,211,31yr 1mth,Oakleigh Chargers,2027.0,Unrestricted Free Agent,2014.0,Rookie,1.0,1.0,Defender,31.0,2026,1
St Kilda,14,Liam Stocker,2000-01-23,184.0,Defender,84,26yr 1mth,Sandringham Dragons,2026.0,Unrestricted Free Agent,2018.0,National,1.0,19.0,Defender,26.0,2026,0
St Kilda,26,Alix Tauru,2006-11-16,193.0,Defender,11,19yr 3mth,Gippsland Power,2027.0,Non-Free Agent,2024.0,National,1.0,10.0,Defender,19.0,2026,1
St Kilda,5,Tobie Travaglia,2006-10-26,187.0,DefenderMidfield,12,19yr 4mth,Bendigo Pioneers,2027.0,Non-Free Agent,2024.0,National,1.0,8.0,Defender,19.0,2026,0
St Kilda,7,Nasiah Wanganeen-Milera,2003-02-22,187.0,Defender,87,23yr,Glenelg,2027.0,Non-Free Agent,2021.0,National,1.0,11.0,Defender,23.0,2026,1
St Kilda,44,Callum Wilkie,1996-03-10,191.0,Defender,156,30yr,North Adelaide,2029.0,Unrestricted Free Agent,2018.0,Rookie,1.0,3.0,Defender,30.0,2026,1
St Kilda,22,Darcy Wilson,2005-08-18,185.0,MidfieldForward,42,20yr 6mth,Murray Bushrangers,2026.0,Non-Free Agent,2023.0,National,1.0,18.0,Mid-Forward,20.0,2026,1
St Kilda,2,Marcus Windhager,2003-05-16,185.0,Midfield,76,22yr 9mth,Sandringham Dragons,2029.0,Restricted Free Agent,2021.0,National,3.0,47.0,Midfielder,22.0,2026,1
St Kilda,32,Mason Wood,1993-09-13,192.0,MidfieldForward,157,32yr 5mth,Geelong Falcons,2027.0,Unrestricted Free Agent,,,,,Mid-Forward,32.0,2026,1
Sydney,3,Taylor Adams,1993-09-20,181.0,Forward,229,32yr 5mth,Geelong Falcons,2026.0,Non-Free Agent,2011.0,National,1.0,13.0,Forward,32.0,2026,0
Sydney,36,Joel Amartey,1999-09-02,195.0,Forward,62,26yr 6mth,Sandringham Dragons,2026.0,Restricted Free Agent,2017.0,Rookie,2.0,28.0,Forward,26.0,2026,1
Sydney,20,Riak Andrew,2005-02-17,193.0,Defender,0,21yr,Dandenong Stingrays,2027.0,Non-Free Agent,2024.0,National,3.0,55.0,Defender,21.0,2026,0
Sydney,26,Riley Bice,2000-09-26,185.0,Defender,17,25yr 5mth,Werribee,2028.0,Non-Free Agent,2024.0,National,3.0,41.0,Defender,25.0,2026,1
Sydney,22,Nick Blakey,2000-02-27,196.0,Defender,152,26yr,UNSW,2031.0,Unrestricted Free Agent,2018.0,National,1.0,10.0,Defender,26.0,2026,1
Sydney,23,Ned Bowman,2006-09-12,186.0,Forward,0,19yr 6mth,Norwood,2027.0,Non-Free Agent,2024.0,National,1.0,26.0,Forward,19.0,2026,0
Sydney,16,Braeden Campbell,2002-02-04,181.0,Forward,94,24yr 1mth,Sydney Academy,2028.0,Restricted Free Agent,2020.0,National,1.0,5.0,Forward,24.0,2026,0
Sydney,42,Noah Chamberlain,2007-03-21,191.0,Forward,0,18yr 11mth,St Ives Saints,2027.0,Unknown,,,,,Forward,18.0,2026,0
Sydney,33,Caiden Cleary,2005-03-05,182.0,Forward,17,21yr,Sydney University,2027.0,Non-Free Agent,2023.0,National,1.0,24.0,Forward,21.0,2026,0
Sydney,25,Billy Cootee,2002-12-18,179.0,Midfield,0,23yr 2mth,Norwood,2027.0,Unknown,2025.0,National,3.0,42.0,Midfielder,23.0,2026,0
Sydney,7,Harry Cunningham,1993-12-06,181.0,Defender,219,32yr 3mth,Turvey Park,2026.0,Unrestricted Free Agent,2012.0,National,7.0,107.0,Defender,32.0,2026,0
Sydney,35,Charlie Curnow,1997-02-03,194.0,Forward,150,29yr 1mth,Geelong Falcons,2030.0,Unrestricted Free Agent,2015.0,National,1.0,12.0,Forward,29.0,2026,1
Sydney,9,Jesse Dattoli,2006-07-07,179.0,Forward,3,19yr 8mth,Northern Knights,2027.0,Non-Free Agent,2024.0,National,1.0,22.0,Forward,19.0,2026,0
Sydney,28,Will Edwards,2003-05-08,197.0,Defender,0,22yr 10mth,Sydney,2027.0,Non-Free Agent,,,,,Defender,22.0,2026,0
Sydney,45,Will Green,2005-09-08,204.0,Ruck,0,20yr 6mth,Northern Knights,2027.0,Non-Free Agent,2023.0,National,1.0,16.0,Ruck,20.0,2026,0
Sydney,4,Brodie Grundy,1994-04-15,202.0,Ruck,243,31yr 10mth,Sturt,2027.0,Unrestricted Free Agent,2012.0,National,1.0,18.0,Ruck,31.0,2026,1
Sydney,21,Errol Gulden,2002-07-18,175.0,Midfield,104,23yr 7mth,Sydney Academy,2028.0,Restricted Free Agent,2020.0,National,2.0,32.0,Midfielder,23.0,2026,1
Sydney,29,Joel Hamling,1993-04-09,194.0,Defender,105,32yr 11mth,Claremont,2026.0,Unrestricted Free Agent,2011.0,National,2.0,32.0,Defender,32.0,2026,0
Sydney,40,Tom Hanily,2005-05-31,179.0,Forward,8,20yr 9mth,Gippsland Power,2027.0,Non-Free Agent,2024.0,Mid-Season,1.0,14.0,Forward,20.0,2026,0
Sydney,5,Isaac Heeney,1996-05-05,185.0,Midfield,225,29yr 10mth,Cardiff,2028.0,Unrestricted Free Agent,2014.0,National,1.0,18.0,Midfielder,29.0,2026,1
Sydney,39,Liam Hetherton,2007-05-02,198.0,Forward,0,18yr 10mth,Murray Bushrangers,2027.0,Unknown,,,,,Forward,18.0,2026,0
Sydney,17,James Jordon,2000-12-20,187.0,Midfield,115,25yr 2mth,Oakleigh Chargers,2027.0,Non-Free Agent,2018.0,National,2.0,33.0,Midfielder,25.0,2026,1
Sydney,31,Max King,2007-01-09,192.0,Forward,0,19yr 2mth,Sydney Swans Academy,2027.0,Unknown,2018.0,National,1.0,4.0,Forward,19.0,2026,0
Sydney,32,Harry Kyle,2007-07-16,188.0,DefenderMidfield,0,18yr 7mth,Sydney Swans Academy,2028.0,Unknown,2025.0,National,1.0,14.0,Defender,18.0,2026,0
Sydney,19,Peter Ladhams,1998-01-14,204.0,ForwardRuck,63,28yr 1mth,Norwood,2027.0,Non-Free Agent,2016.0,Rookie,1.0,9.0,Ruck,28.0,2026,0
Sydney,44,Jake Lloyd,1993-09-20,182.0,Midfield,272,32yr 5mth,North Ballarat Rebels,2026.0,Unrestricted Free Agent,2025.0,Rookie,1.0,7.0,Midfielder,32.0,2026,1
Sydney,30,Tom McCartin,1999-12-30,194.0,Defender,153,26yr 2mth,Geelong Falcons,2027.0,Unrestricted Free Agent,2017.0,National,2.0,33.0,Defender,26.0,2026,1
Sydney,6,Logan McDonald,2002-04-04,195.0,Forward,71,23yr 11mth,Perth Fc,2028.0,Restricted Free Agent,2020.0,National,1.0,4.0,Forward,23.0,2026,1
Sydney,27,Justin McInerney,2000-08-18,189.0,MidfieldForward,110,25yr 6mth,Northern Knights,2031.0,Unrestricted Free Agent,2018.0,National,3.0,44.0,Mid-Forward,25.0,2026,1
Sydney,2,Hayden McLean,1999-01-20,197.0,Forward,98,27yr 1mth,Sandringham,2027.0,Restricted Free Agent,,,,,Forward,27.0,2026,0
Sydney,43,Lewis Melican,1996-11-04,194.0,Defender,102,29yr 4mth,Geelong Falcons,2027.0,Unrestricted Free Agent,2014.0,Rookie,3.0,52.0,Defender,29.0,2026,1
Sydney,14,Callum Mills,1997-04-02,188.0,Defender,175,28yr 11mth,North Shore,2029.0,Unrestricted Free Agent,2015.0,National,1.0,3.0,Defender,28.0,2026,1
Sydney,11,Tom Papley,1996-07-13,177.0,Forward,197,29yr 7mth,Gippsland Power,2028.0,Unrestricted Free Agent,2015.0,Rookie,1.0,14.0,Forward,29.0,2026,1
Sydney,18,Jevan Phillipou,2007-03-30,183.0,Midfield,0,18yr 11mth,Woodville-West Torrens,2027.0,Unknown,2025.0,National,2.0,35.0,Midfielder,18.0,2026,0
Sydney,24,Dane Rampe,1990-06-02,187.0,Defender,273,35yr 9mth,Williamstown,2026.0,Unrestricted Free Agent,2025.0,Rookie,2.0,18.0,Defender,35.0,2026,1
Sydney,34,Matthew Roberts,2003-07-31,184.0,Defender,49,22yr 7mth,South Adelaide,2027.0,Non-Free Agent,2021.0,National,2.0,34.0,Defender,22.0,2026,1
Sydney,10,Malcolm Rosas,2001-06-27,180.0,Forward,50,24yr 8mth,NT Thunder,2028.0,Non-Free Agent,2019.0,Rookie,4.0,37.0,Forward,24.0,2026,1
Sydney,8,James Rowbottom,2000-09-19,186.0,Midfield,141,25yr 5mth,Oakleigh Chargers,2028.0,Unrestricted Free Agent,2018.0,National,2.0,25.0,Midfielder,25.0,2026,1
Sydney,13,Jai Serong,2003-02-16,193.0,Defender,11,23yr,Gippsland Power,2028.0,Non-Free Agent,2021.0,National,4.0,53.0,Defender,23.0,2026,1
Sydney,12,Angus Sheldrick,2003-11-07,178.0,Midfield,30,22yr 4mth,Claremont,2027.0,Non-Free Agent,2021.0,National,1.0,18.0,Midfielder,22.0,2026,1
Sydney,41,Patrick Snell,2005-07-18,194.0,DefenderForward,0,20yr 7mth,Wilston Grange,2027.0,Non-Free Agent,2023.0,National,4.0,53.0,Defender,20.0,2026,0
Sydney,1,Chad Warner,2001-05-19,185.0,Midfield,109,24yr 9mth,East Fremantle,2027.0,Restricted Free Agent,2019.0,National,2.0,39.0,Midfielder,24.0,2026,1
Sydney,37,Corey Warner,2003-10-07,182.0,MidfieldForward,23,22yr 5mth,East Fremantle,2027.0,Non-Free Agent,2021.0,National,3.0,40.0,Mid-Forward,22.0,2026,0
Sydney,15,Sam Wicks,1999-09-14,181.0,Defender,88,26yr 5mth,Swans Academy,2028.0,Unrestricted Free Agent,,,,,Defender,26.0,2026,1
West Coast,26,Bo Allan,2006-02-16,191.0,Defender,6,20yr,Peel Thunder,2028.0,Non-Free Agent,2024.0,National,1.0,16.0,Defender,20.0,2026,0
West Coast,12,Sam Allen,2007-01-13,184.0,MidfieldForward,0,19yr 1mth,Oakleigh Chargers,2027.0,Unknown,2025.0,National,2.0,29.0,Mid-Forward,19.0,2026,0
West Coast,3,Liam Baker,1998-01-27,173.0,Defender,151,28yr 1mth,Subiaco,2029.0,Non-Free Agent,2017.0,Rookie,1.0,18.0,Defender,28.0,2026,0
West Coast,30,Harry Barnett,2004-01-22,203.0,Ruck,2,22yr 1mth,West Adelaide,2026.0,Non-Free Agent,2022.0,National,2.0,23.0,Ruck,22.0,2026,0
West Coast,33,Rhett Bazzo,2003-10-17,195.0,Defender,28,22yr 4mth,Swan Districts,2026.0,Non-Free Agent,2021.0,National,2.0,37.0,Defender,22.0,2026,0
West Coast,41,Sandy Brock,2002-12-14,198.0,Defender,14,23yr 2mth,Peel Thunder,2027.0,Unrestricted Free Agent,,,,,Defender,23.0,2026,0
West Coast,10,Tyler Brockman,2002-11-22,180.0,Forward,56,23yr 3mth,Subiaco,2026.0,Non-Free Agent,2020.0,National,3.0,46.0,Forward,23.0,2026,0
West Coast,37,Malakai Champion,2006-05-17,172.0,Forward,2,19yr 9mth,Subiaco,2026.0,Non-Free Agent,,,,,Forward,19.0,2026,0
West Coast,28,Tom Cole,1997-05-28,188.0,Defender,131,28yr 9mth,Sandhurst Football Netball Club,2026.0,Unrestricted Free Agent,2015.0,National,2.0,36.0,Defender,28.0,2026,0
West Coast,15,Jamie Cripps,1992-04-23,184.0,Forward,272,33yr 10mth,East Fremantle,2026.0,Unrestricted Free Agent,2010.0,National,1.0,24.0,Forward,33.0,2026,0
West Coast,38,Hamish Davis,2006-05-02,190.0,Midfield,8,19yr 10mth,Claremont,2027.0,Non-Free Agent,2024.0,National,4.0,65.0,Midfielder,19.0,2026,0
West Coast,43,Tyrell Dewar,2004-03-27,185.0,DefenderMidfield,23,21yr 11mth,Subiaco,2028.0,Non-Free Agent,,,,,Defender,21.0,2026,0
West Coast,21,Cooper Duff-Tytler,2007-08-22,201.0,ForwardRuck,0,18yr 6mth,Calder Cannons,2028.0,Unknown,2025.0,National,1.0,4.0,Ruck,18.0,2026,0
West Coast,14,Liam Duggan,1996-12-11,186.0,Defender,200,29yr 3mth,Western Jets,2028.0,Unrestricted Free Agent,2014.0,National,1.0,11.0,Defender,29.0,2026,0
West Coast,1,Willem Duursma,2007-06-21,193.0,Midfield,0,18yr 8mth,Gippsland Power,2028.0,Unknown,2025.0,National,1.0,1.0,Midfielder,18.0,2026,0
West Coast,42,Harry Edwards,2000-10-01,200.0,Defender,55,25yr 5mth,Swan Districts,2027.0,Restricted Free Agent,2018.0,Rookie,1.0,18.0,Defender,25.0,2026,0
West Coast,25,Matthew Flynn,1997-09-13,202.0,Ruck,55,28yr 5mth,Narrandera,2026.0,Non-Free Agent,2015.0,National,3.0,41.0,Ruck,28.0,2026,0
West Coast,7,Reuben Ginbey,2004-09-10,191.0,Defender,63,21yr 6mth,East Perth,2027.0,Non-Free Agent,2022.0,National,1.0,9.0,Defender,21.0,2026,0
West Coast,17,Jack Graham,1998-02-25,181.0,MidfieldForward,149,28yr,North Adelaide,2028.0,Non-Free Agent,2016.0,National,3.0,53.0,Mid-Forward,28.0,2026,0
West Coast,31,Lucca Grego,2006-08-15,184.0,Defender,1,19yr 6mth,Western Jets,2027.0,Non-Free Agent,2024.0,National,3.0,48.0,Defender,19.0,2026,0
West Coast,27,Tom Gross,2006-09-15,181.0,MidfieldForward,8,19yr 5mth,Oakleigh Chargers,2027.0,Non-Free Agent,2024.0,National,3.0,46.0,Mid-Forward,19.0,2026,0
West Coast,29,Clay Hall,2005-05-12,190.0,Midfield,16,20yr 10mth,Peel Thunder,2026.0,Non-Free Agent,2023.0,National,2.0,38.0,Midfielder,20.0,2026,0
West Coast,8,Elijah Hewett,2004-05-27,186.0,Midfield,34,21yr 9mth,Swan Districts,2026.0,Non-Free Agent,2022.0,National,1.0,14.0,Midfielder,21.0,2026,0
West Coast,19,Brady Hough,2003-03-05,191.0,DefenderMidfield,75,23yr,Peel Thunder,2028.0,Non-Free Agent,2021.0,National,2.0,31.0,Defender,23.0,2026,0
West Coast,44,Jack Hutchinson,2001-11-10,190.0,Midfield,23,24yr 4mth,Collingwood VFL,2029.0,Non-Free Agent,2024.0,Mid-Season,1.0,3.0,Midfielder,24.0,2026,0
West Coast,24,Harvey Johnston,2005-08-18,185.0,Defender,6,20yr 6mth,Sandringham Dragons,2026.0,Non-Free Agent,2023.0,National,3.0,49.0,Defender,20.0,2026,0
West Coast,11,Tim Kelly,1994-07-26,184.0,MidfieldForward,164,31yr 7mth,South Fremantle,2027.0,Restricted Free Agent,2017.0,National,2.0,24.0,Mid-Forward,31.0,2026,0
West Coast,5,Josh Lindsay,2007-04-07,183.0,Defender,0,18yr 11mth,Geelong Falcons,2028.0,Unknown,2025.0,National,1.0,19.0,Defender,18.0,2026,0
West Coast,13,Noah Long,2004-08-23,179.0,Forward,36,21yr 6mth,Bendigo Pioneeers,2026.0,Non-Free Agent,2022.0,National,5.0,58.0,Forward,21.0,2026,0
West Coast,45,Finlay Macrae,2002-03-13,188.0,MidfieldForward,21,23yr 11mth,Oakleigh Chargers,2026.0,Unrestricted Free Agent,2020.0,National,1.0,19.0,Mid-Forward,23.0,2026,0
West Coast,23,Ryan Maric,2004-09-06,196.0,Defender,51,21yr 6mth,Gippsland Power,2026.0,Non-Free Agent,2023.0,Mid-Season,1.0,1.0,Defender,21.0,2026,0
West Coast,18,Tom McCarthy,2000-07-12,188.0,Defender,10,25yr 8mth,Richmond VFL,2028.0,Non-Free Agent,2025.0,Mid-Season,1.0,1.0,Defender,25.0,2026,0
West Coast,46,Jacob Newton,2006-03-20,179.0,Forward,2,19yr 11mth,Norwood,2026.0,Non-Free Agent,2025.0,Mid-Season,1.0,9.0,Forward,19.0,2026,0
West Coast,16,Matt Owies,1997-03-19,179.0,Forward,88,28yr 11mth,St Kevins,2027.0,Non-Free Agent,,,,,Forward,28.0,2026,0
West Coast,22,Archer Reid,2005-09-19,203.0,Forward,14,20yr 5mth,Gippsland Power,2027.0,Non-Free Agent,2023.0,National,2.0,30.0,Forward,20.0,2026,0
West Coast,9,Harley Reid,2005-04-17,187.0,Midfield,39,20yr 10mth,Bendigo Pioneers,2028.0,Non-Free Agent,2023.0,National,1.0,1.0,Midfielder,20.0,2026,0
West Coast,40,Deven Robertson,2001-06-30,185.0,Forward,47,24yr 8mth,Perth,2026.0,Unrestricted Free Agent,2019.0,National,1.0,22.0,Forward,24.0,2026,0
West Coast,39,Fred Rodriguez,2000-01-01,,Forward,0,26yr 2mth,South Fremantle,2026.0,Unknown,2025.0,Rookie,1.0,1.0,Forward,26.0,2026,0
West Coast,48,Harry Schoenberg,2001-02-21,180.0,Midfield,62,25yr,Woodville West Torrens,2026.0,Unrestricted Free Agent,2024.0,Rookie,1.0,3.0,Midfielder,25.0,2026,0
West Coast,35,Jobe Shanahan,2006-08-02,195.0,Forward,9,19yr 7mth,Bendigo Pioneers,2028.0,Non-Free Agent,2024.0,National,2.0,30.0,Forward,19.0,2026,0
West Coast,4,Brandon Starcevich,1999-07-24,188.0,Defender,132,26yr 7mth,East Perth,2031.0,Non-Free Agent,2017.0,National,1.0,18.0,Defender,26.0,2026,0
West Coast,2,Jake Waterman,1998-05-06,192.0,Forward,112,27yr 10mth,Claremont,2029.0,Unrestricted Free Agent,2016.0,National,6.0,77.0,Forward,27.0,2026,0
West Coast,32,Bailey J. Williams,2000-04-17,201.0,ForwardRuck,88,25yr 10mth,Dandenong Stingrays,,,,,,,Ruck,25.0,2026,0
West Coast,34,Jack Williams,2003-12-01,198.0,Forward,42,22yr 3mth,East Fremantle,2026.0,Non-Free Agent,2021.0,National,4.0,57.0,Forward,22.0,2026,0
West Coast,36,Tylah Williams,2007-02-22,176.0,MidfieldForward,0,19yr,Swan Districts,2027.0,Unknown,2025.0,National,3.0,39.0,Mid-Forward,19.0,2026,0
West Coast,6,Elliot Yeo,1993-10-01,191.0,Midfield,212,32yr 5mth,East Fremantle,2027.0,Unrestricted Free Agent,,,,,Midfielder,32.0,2026,0
West Coast,20,Tylar Young,1998-09-05,196.0,Defender,35,27yr 6mth,Richmond VFL,2028.0,Non-Free Agent,2022.0,Rookie,2.0,26.0,Defender,27.0,2026,0
Western Bulldogs,13,Oskar Baker,1998-05-25,184.0,DefenderMidfield,49,27yr 9mth,Aspley,2026.0,Unrestricted Free Agent,2017.0,National,3.0,48.0,Defender,27.0,2026,1
Western Bulldogs,4,Marcus Bontempelli,1995-11-24,194.0,Midfield,259,30yr 3mth,Northern Knights,2029.0,Unrestricted Free Agent,2013.0,National,1.0,4.0,Midfielder,30.0,2026,1
Western Bulldogs,29,Lachlan Bramble,1998-04-19,182.0,Defender,78,27yr 10mth,Box Hill,2026.0,Unrestricted Free Agent,,,,,Defender,27.0,2026,1
Western Bulldogs,19,Connor Budarick,2001-04-06,175.0,Forward,56,24yr 11mth,Gold Coast Suns Academy,2028.0,Non-Free Agent,2019.0,Rookie,2.0,16.0,Forward,24.0,2026,1
